dataset,variable,label
NFHS-4 Individual,v384b,heard family planning on tv last few months
NFHS-4 Individual,v384c,heard family planning in newspaper/magazine last few months
NFHS-4 Individual,v393,na - visited by family planning worker last 12 months
NFHS-4 Individual,v394,na - visited health facility last 12 months (see s363)
NFHS-4 Individual,v395,"na - at health facility, told of family planning"
NFHS-4 Individual,v3a00a,source of fp for non-users: govt./municipal hospital
NFHS-4 Individual,v3a00b,source of fp for non-users: vaidya/hakim/homeopath (ayush)
NFHS-4 Individual,v3a00c,source of fp for non-users: govt. dispensary
NFHS-4 Individual,v3a00d,source of fp for non-users: uhc/uhp/ufwc
NFHS-4 Individual,v3a00e,source of fp for non-users: chc/rural hospital/block phc
NFHS-4 Individual,v3a00f,source of fp for non-users: phc/additional phc
NFHS-4 Individual,v3a00g,source of fp for non-users: sub-centre/anm
NFHS-4 Individual,v3a00h,source of fp for non-users: govt. mobile clinic
NFHS-4 Individual,v3a00i,source of fp for non-users: camp
NFHS-4 Individual,v3a00j,source of fp for non-users: private hospital/clinic
NFHS-4 Individual,v3a00k,source of fp for non-users: pharmacy/drugstore
NFHS-4 Individual,v3a00l,source of fp for non-users: doctor/clinic
NFHS-4 Individual,v3a00m,source of fp for non-users: mobile clinic
NFHS-4 Individual,v3a00n,source of fp for non-users: vaidya/hakim/homeopath (ayush)
NFHS-4 Individual,v3a00o,source of fp for non-users: traditional healer
NFHS-4 Individual,v3a00p,source of fp for non-users: dai (tba)
NFHS-4 Individual,v3a00q,source of fp for non-users: other private health
NFHS-4 Individual,v3a00r,source of fp for non-users: shop/friend/relative (see s353w and s353x)
NFHS-4 Individual,v3a00s,source of fp for non-users: anganwadi/icds centre
NFHS-4 Individual,v3a00t,source of fp for non-users: asha
NFHS-4 Individual,v3a00u,source of fp for non-users: other community-based worker
NFHS-4 Individual,v3a00v,source of fp for non-users: other public health
NFHS-4 Individual,v3a00w,source of fp for non-users: ngo or trust hospital/clinic
NFHS-4 Individual,v3a00x,source of fp for non-users: other
NFHS-4 Individual,v3a00y,source of fp for non-users: no source
NFHS-4 Individual,v3a00z,source of fp for non-users: any source
NFHS-4 Individual,v3a01,told sterilization would mean no more children
NFHS-4 Individual,v3a02,told about side effects
NFHS-4 Individual,v3a03,told about side effects by health or family planning worker
NFHS-4 Individual,v3a04,told how to deal with side effects
NFHS-4 Individual,v3a05,told about other family planning methods
NFHS-4 Individual,v3a06,told about other family planning methods by health or family planning worker
NFHS-4 Individual,v3a07,na - first source for current method
NFHS-4 Individual,v3a08a,reason not using: not married
NFHS-4 Individual,v3a08b,reason not using: not having sex
NFHS-4 Individual,v3a08c,reason not using: infrequent sex
NFHS-4 Individual,v3a08d,reason not using: menopausal/hysterectomy  (see v3a08w and v3a08aa)
NFHS-4 Individual,v3a08e,reason not using: subfecund/infecund
NFHS-4 Individual,v3a08f,reason not using: postpartum amenorrheic
NFHS-4 Individual,v3a08g,reason not using: breastfeeding
NFHS-4 Individual,v3a08h,reason not using: fatalistic
NFHS-4 Individual,v3a08i,reason not using: respondent opposed
NFHS-4 Individual,v3a08j,reason not using: husband/partner opposed
NFHS-4 Individual,v3a08k,reason not using: others opposed
NFHS-4 Individual,v3a08l,reason not using: religious prohibition
NFHS-4 Individual,v3a08m,reason not using: knows no method
NFHS-4 Individual,v3a08n,reason not using: knows no source
NFHS-4 Individual,v3a08o,na - reason not using: health concerns
NFHS-4 Individual,v3a08p,reason not using: fear of side effects/health concerns
NFHS-4 Individual,v3a08q,reason not using: lack of access/too far
NFHS-4 Individual,v3a08r,reason not using: costs too much
NFHS-4 Individual,v3a08s,reason not using: inconvenient to use
NFHS-4 Individual,v3a08t,reason not using: interferes with body's processes
NFHS-4 Individual,v3a08u,reason not using: don't like existing method
NFHS-4 Individual,v3a08v,na - reason not using: no method available
NFHS-4 Individual,v3a08w,reason not using: hysterectomy
NFHS-4 Individual,v3a08aa,reason not using: menopausal
NFHS-4 Individual,v3a08ab,na - reason not using: cs
NFHS-4 Individual,v3a08ac,na - reason not using: cs
NFHS-4 Individual,v3a08ad,na - reason not using: cs
NFHS-4 Individual,v3a08x,reason not using: other
NFHS-4 Individual,v3a08z,reason not using: don't know
NFHS-4 Individual,v3a09a,na - how many pill cycles did get last time
NFHS-4 Individual,v3a09b,na - how many condoms did get last time
NFHS-4 Individual,midx_1,index to birth history
NFHS-4 Individual,midx_2,index to birth history
NFHS-4 Individual,midx_3,index to birth history
NFHS-4 Individual,midx_4,index to birth history
NFHS-4 Individual,midx_5,index to birth history
NFHS-4 Individual,midx_6,index to birth history
NFHS-4 Individual,m1_1,number of tetanus injections before birth
NFHS-4 Individual,m1_2,number of tetanus injections before birth
NFHS-4 Individual,m1_3,number of tetanus injections before birth
NFHS-4 Individual,m1_4,number of tetanus injections before birth
NFHS-4 Individual,m1_5,number of tetanus injections before birth
NFHS-4 Individual,m1_6,number of tetanus injections before birth
NFHS-4 Individual,m1a_1,number of tetanus injections before pregnancy
NFHS-4 Individual,m1a_2,number of tetanus injections before pregnancy
NFHS-4 Individual,m1a_3,number of tetanus injections before pregnancy
NFHS-4 Individual,m1a_4,number of tetanus injections before pregnancy
NFHS-4 Individual,m1a_5,number of tetanus injections before pregnancy
NFHS-4 Individual,m1a_6,number of tetanus injections before pregnancy
NFHS-4 Individual,m1b_1,na - month of last tetanus injection before pregnancy
NFHS-4 Individual,m1b_2,na - month of last tetanus injection before pregnancy
NFHS-4 Individual,m1b_3,na - month of last tetanus injection before pregnancy
NFHS-4 Individual,m1b_4,na - month of last tetanus injection before pregnancy
NFHS-4 Individual,m1b_5,na - month of last tetanus injection before pregnancy
NFHS-4 Individual,m1b_6,na - month of last tetanus injection before pregnancy
NFHS-4 Individual,m1c_1,na - year of last tetanus injection before pregnancy
NFHS-4 Individual,m1c_2,na - year of last tetanus injection before pregnancy
NFHS-4 Individual,m1c_3,na - year of last tetanus injection before pregnancy
NFHS-4 Individual,m1c_4,na - year of last tetanus injection before pregnancy
NFHS-4 Individual,m1c_5,na - year of last tetanus injection before pregnancy
NFHS-4 Individual,m1c_6,na - year of last tetanus injection before pregnancy
NFHS-4 Individual,m1d_1,years ago received last tetanus injection before pregnancy
NFHS-4 Individual,m1d_2,years ago received last tetanus injection before pregnancy
NFHS-4 Individual,m1d_3,years ago received last tetanus injection before pregnancy
NFHS-4 Individual,m1d_4,years ago received last tetanus injection before pregnancy
NFHS-4 Individual,m1d_5,years ago received last tetanus injection before pregnancy
NFHS-4 Individual,m1d_6,years ago received last tetanus injection before pregnancy
NFHS-4 Individual,m1e_1,na - last tetanus injection before pregnancy (cmc)
NFHS-4 Individual,m1e_2,na - last tetanus injection before pregnancy (cmc)
NFHS-4 Individual,m1e_3,na - last tetanus injection before pregnancy (cmc)
NFHS-4 Individual,m1e_4,na - last tetanus injection before pregnancy (cmc)
NFHS-4 Individual,m1e_5,na - last tetanus injection before pregnancy (cmc)
NFHS-4 Individual,m1e_6,na - last tetanus injection before pregnancy (cmc)
NFHS-4 Individual,m2a_1,prenatal: doctor
NFHS-4 Individual,m2a_2,prenatal: doctor
NFHS-4 Individual,m2a_3,prenatal: doctor
NFHS-4 Individual,m2a_4,prenatal: doctor
NFHS-4 Individual,m2a_5,prenatal: doctor
NFHS-4 Individual,m2a_6,prenatal: doctor
NFHS-4 Individual,m2b_1,prenatal: anm/nurse/mid-wife/lhv
NFHS-4 Individual,m2b_2,prenatal: anm/nurse/mid-wife/lhv
NFHS-4 Individual,m2b_3,prenatal: anm/nurse/mid-wife/lhv
NFHS-4 Individual,m2b_4,prenatal: anm/nurse/mid-wife/lhv
NFHS-4 Individual,m2b_5,prenatal: anm/nurse/mid-wife/lhv
NFHS-4 Individual,m2b_6,prenatal: anm/nurse/mid-wife/lhv
NFHS-4 Individual,m2c_1,na - prenatal: cs health professional
NFHS-4 Individual,m2c_2,na - prenatal: cs health professional
NFHS-4 Individual,m2c_3,na - prenatal: cs health professional
NFHS-4 Individual,m2c_4,na - prenatal: cs health professional
NFHS-4 Individual,m2c_5,na - prenatal: cs health professional
NFHS-4 Individual,m2c_6,na - prenatal: cs health professional
NFHS-4 Individual,m2d_1,na - prenatal: cs health professional
NFHS-4 Individual,m2d_2,na - prenatal: cs health professional
NFHS-4 Individual,m2d_3,na - prenatal: cs health professional
NFHS-4 Individual,m2d_4,na - prenatal: cs health professional
NFHS-4 Individual,m2d_5,na - prenatal: cs health professional
NFHS-4 Individual,m2d_6,na - prenatal: cs health professional
NFHS-4 Individual,m2e_1,na - prenatal: cs health professional
NFHS-4 Individual,m2e_2,na - prenatal: cs health professional
NFHS-4 Individual,m2e_3,na - prenatal: cs health professional
NFHS-4 Individual,m2e_4,na - prenatal: cs health professional
NFHS-4 Individual,m2e_5,na - prenatal: cs health professional
NFHS-4 Individual,m2e_6,na - prenatal: cs health professional
NFHS-4 Individual,m2f_1,na - prenatal: cs health professional
NFHS-4 Individual,m2f_2,na - prenatal: cs health professional
NFHS-4 Individual,m2f_3,na - prenatal: cs health professional
NFHS-4 Individual,m2f_4,na - prenatal: cs health professional
NFHS-4 Individual,m2f_5,na - prenatal: cs health professional
NFHS-4 Individual,m2f_6,na - prenatal: cs health professional
NFHS-4 Individual,m2g_1,prenatal: dai/traditional birth attendant
NFHS-4 Individual,m2g_2,prenatal: dai/traditional birth attendant
NFHS-4 Individual,m2g_3,prenatal: dai/traditional birth attendant
NFHS-4 Individual,m2g_4,prenatal: dai/traditional birth attendant
NFHS-4 Individual,m2g_5,prenatal: dai/traditional birth attendant
NFHS-4 Individual,m2g_6,prenatal: dai/traditional birth attendant
NFHS-4 Individual,m2h_1,prenatal: community/village health worker
NFHS-4 Individual,m2h_2,prenatal: community/village health worker
NFHS-4 Individual,m2h_3,prenatal: community/village health worker
NFHS-4 Individual,m2h_4,prenatal: community/village health worker
NFHS-4 Individual,m2h_5,prenatal: community/village health worker
NFHS-4 Individual,m2h_6,prenatal: community/village health worker
NFHS-4 Individual,m2i_1,prenatal: anganwadi/icds worker
NFHS-4 Individual,m2i_2,prenatal: anganwadi/icds worker
NFHS-4 Individual,m2i_3,prenatal: anganwadi/icds worker
NFHS-4 Individual,m2i_4,prenatal: anganwadi/icds worker
NFHS-4 Individual,m2i_5,prenatal: anganwadi/icds worker
NFHS-4 Individual,m2i_6,prenatal: anganwadi/icds worker
NFHS-4 Individual,m2j_1,prenatal: asha
NFHS-4 Individual,m2j_2,prenatal: asha
NFHS-4 Individual,m2j_3,prenatal: asha
NFHS-4 Individual,m2j_4,prenatal: asha
NFHS-4 Individual,m2j_5,prenatal: asha
NFHS-4 Individual,m2j_6,prenatal: asha
NFHS-4 Individual,m2k_1,prenatal: other
NFHS-4 Individual,m2k_2,prenatal: other
NFHS-4 Individual,m2k_3,prenatal: other
NFHS-4 Individual,m2k_4,prenatal: other
NFHS-4 Individual,m2k_5,prenatal: other
NFHS-4 Individual,m2k_6,prenatal: other
NFHS-4 Individual,m2l_1,na - prenatal: cs other
NFHS-4 Individual,m2l_2,na - prenatal: cs other
NFHS-4 Individual,m2l_3,na - prenatal: cs other
NFHS-4 Individual,m2l_4,na - prenatal: cs other
NFHS-4 Individual,m2l_5,na - prenatal: cs other
NFHS-4 Individual,m2l_6,na - prenatal: cs other
NFHS-4 Individual,m2m_1,na - prenatal: cs other
NFHS-4 Individual,m2m_2,na - prenatal: cs other
NFHS-4 Individual,m2m_3,na - prenatal: cs other
NFHS-4 Individual,m2m_4,na - prenatal: cs other
NFHS-4 Individual,m2m_5,na - prenatal: cs other
NFHS-4 Individual,m2m_6,na - prenatal: cs other
NFHS-4 Individual,m2n_1,prenatal: no one
NFHS-4 Individual,m2n_2,prenatal: no one
NFHS-4 Individual,m2n_3,prenatal: no one
NFHS-4 Individual,m2n_4,prenatal: no one
NFHS-4 Individual,m2n_5,prenatal: no one
NFHS-4 Individual,m2n_6,prenatal: no one
NFHS-4 Individual,m3a_1,assistance: doctor
NFHS-4 Individual,m3a_2,assistance: doctor
NFHS-4 Individual,m3a_3,assistance: doctor
NFHS-4 Individual,m3a_4,assistance: doctor
NFHS-4 Individual,m3a_5,assistance: doctor
NFHS-4 Individual,m3a_6,assistance: doctor
NFHS-4 Individual,m3b_1,assistance: anm/nurse/mid-wife/lhv
NFHS-4 Individual,m3b_2,assistance: anm/nurse/mid-wife/lhv
NFHS-4 Individual,m3b_3,assistance: anm/nurse/mid-wife/lhv
NFHS-4 Individual,m3b_4,assistance: anm/nurse/mid-wife/lhv
NFHS-4 Individual,m3b_5,assistance: anm/nurse/mid-wife/lhv
NFHS-4 Individual,m3b_6,assistance: anm/nurse/mid-wife/lhv
NFHS-4 Individual,m3c_1,assistance: other health personnel
NFHS-4 Individual,m3c_2,assistance: other health personnel
NFHS-4 Individual,m3c_3,assistance: other health personnel
NFHS-4 Individual,m3c_4,assistance: other health personnel
NFHS-4 Individual,m3c_5,assistance: other health personnel
NFHS-4 Individual,m3c_6,assistance: other health personnel
NFHS-4 Individual,m3d_1,na - assistance: cs health professional
NFHS-4 Individual,m3d_2,na - assistance: cs health professional
NFHS-4 Individual,m3d_3,na - assistance: cs health professional
NFHS-4 Individual,m3d_4,na - assistance: cs health professional
NFHS-4 Individual,m3d_5,na - assistance: cs health professional
NFHS-4 Individual,m3d_6,na - assistance: cs health professional
NFHS-4 Individual,m3e_1,na - assistance: cs health professional
NFHS-4 Individual,m3e_2,na - assistance: cs health professional
NFHS-4 Individual,m3e_3,na - assistance: cs health professional
NFHS-4 Individual,m3e_4,na - assistance: cs health professional
NFHS-4 Individual,m3e_5,na - assistance: cs health professional
NFHS-4 Individual,m3e_6,na - assistance: cs health professional
NFHS-4 Individual,m3f_1,na - assistance: cs health professional
NFHS-4 Individual,m3f_2,na - assistance: cs health professional
NFHS-4 Individual,m3f_3,na - assistance: cs health professional
NFHS-4 Individual,m3f_4,na - assistance: cs health professional
NFHS-4 Individual,m3f_5,na - assistance: cs health professional
NFHS-4 Individual,m3f_6,na - assistance: cs health professional
NFHS-4 Individual,m3g_1,assistance: dai/traditional birth attendant
NFHS-4 Individual,m3g_2,assistance: dai/traditional birth attendant
NFHS-4 Individual,m3g_3,assistance: dai/traditional birth attendant
NFHS-4 Individual,m3g_4,assistance: dai/traditional birth attendant
NFHS-4 Individual,m3g_5,assistance: dai/traditional birth attendant
NFHS-4 Individual,m3g_6,assistance: dai/traditional birth attendant
NFHS-4 Individual,m3h_1,assistance: friend/relative
NFHS-4 Individual,m3h_2,assistance: friend/relative
NFHS-4 Individual,m3h_3,assistance: friend/relative
NFHS-4 Individual,m3h_4,assistance: friend/relative
NFHS-4 Individual,m3h_5,assistance: friend/relative
NFHS-4 Individual,m3h_6,assistance: friend/relative
NFHS-4 Individual,m3i_1,na - assistance: cs other person
NFHS-4 Individual,m3i_2,na - assistance: cs other person
NFHS-4 Individual,m3i_3,na - assistance: cs other person
NFHS-4 Individual,m3i_4,na - assistance: cs other person
NFHS-4 Individual,m3i_5,na - assistance: cs other person
NFHS-4 Individual,m3i_6,na - assistance: cs other person
NFHS-4 Individual,m3j_1,na - assistance: cs other person
NFHS-4 Individual,m3j_2,na - assistance: cs other person
