dataset,variable,label
NFHS-4 Household,shb14_05,blood pressure monitor cuff size
NFHS-4 Household,shb14_06,blood pressure monitor cuff size
NFHS-4 Household,shb14_07,blood pressure monitor cuff size
NFHS-4 Household,shb14_08,blood pressure monitor cuff size
NFHS-4 Household,shb14_09,blood pressure monitor cuff size
NFHS-4 Household,shb14_10,blood pressure monitor cuff size
NFHS-4 Household,shb14_11,blood pressure monitor cuff size
NFHS-4 Household,shb14_12,blood pressure monitor cuff size
NFHS-4 Household,shb14_13,blood pressure monitor cuff size
NFHS-4 Household,shb14_14,blood pressure monitor cuff size
NFHS-4 Household,shb14_15,blood pressure monitor cuff size
NFHS-4 Household,shb14_16,blood pressure monitor cuff size
NFHS-4 Household,shb14_17,blood pressure monitor cuff size
NFHS-4 Household,shb14_18,blood pressure monitor cuff size
NFHS-4 Household,shb14_19,blood pressure monitor cuff size
NFHS-4 Household,shb14_20,blood pressure monitor cuff size
NFHS-4 Household,shb14_21,blood pressure monitor cuff size
NFHS-4 Household,shb14_22,blood pressure monitor cuff size
NFHS-4 Household,shb14_23,blood pressure monitor cuff size
NFHS-4 Household,shb14_24,blood pressure monitor cuff size
NFHS-4 Household,shb14_25,blood pressure monitor cuff size
NFHS-4 Household,shb14_26,blood pressure monitor cuff size
NFHS-4 Household,shb14_27,blood pressure monitor cuff size
NFHS-4 Household,shb14_28,blood pressure monitor cuff size
NFHS-4 Household,shb14_29,blood pressure monitor cuff size
NFHS-4 Household,shb14_30,blood pressure monitor cuff size
NFHS-4 Household,shb14_31,blood pressure monitor cuff size
NFHS-4 Household,shb14_32,blood pressure monitor cuff size
NFHS-4 Household,shb14_33,blood pressure monitor cuff size
NFHS-4 Household,shb14_34,blood pressure monitor cuff size
NFHS-4 Household,shb14_35,blood pressure monitor cuff size
NFHS-4 Household,shb14_36,blood pressure monitor cuff size
NFHS-4 Household,shb14_37,blood pressure monitor cuff size
NFHS-4 Household,shb14_38,blood pressure monitor cuff size
NFHS-4 Household,shb14_39,blood pressure monitor cuff size
NFHS-4 Household,shb14_40,blood pressure monitor cuff size
NFHS-4 Household,shb14_41,blood pressure monitor cuff size
NFHS-4 Household,shb15h_01,time of first bp reading: hour
NFHS-4 Household,shb15h_02,time of first bp reading: hour
NFHS-4 Household,shb15h_03,time of first bp reading: hour
NFHS-4 Household,shb15h_04,time of first bp reading: hour
NFHS-4 Household,shb15h_05,time of first bp reading: hour
NFHS-4 Household,shb15h_06,time of first bp reading: hour
NFHS-4 Household,shb15h_07,time of first bp reading: hour
NFHS-4 Household,shb15h_08,time of first bp reading: hour
NFHS-4 Household,shb15h_09,time of first bp reading: hour
NFHS-4 Household,shb15h_10,time of first bp reading: hour
NFHS-4 Household,shb15h_11,time of first bp reading: hour
NFHS-4 Household,shb15h_12,time of first bp reading: hour
NFHS-4 Household,shb15h_13,time of first bp reading: hour
NFHS-4 Household,shb15h_14,time of first bp reading: hour
NFHS-4 Household,shb15h_15,time of first bp reading: hour
NFHS-4 Household,shb15h_16,time of first bp reading: hour
NFHS-4 Household,shb15h_17,time of first bp reading: hour
NFHS-4 Household,shb15h_18,time of first bp reading: hour
NFHS-4 Household,shb15h_19,time of first bp reading: hour
NFHS-4 Household,shb15h_20,time of first bp reading: hour
NFHS-4 Household,shb15h_21,time of first bp reading: hour
NFHS-4 Household,shb15h_22,time of first bp reading: hour
NFHS-4 Household,shb15h_23,time of first bp reading: hour
NFHS-4 Household,shb15h_24,time of first bp reading: hour
NFHS-4 Household,shb15h_25,time of first bp reading: hour
NFHS-4 Household,shb15h_26,time of first bp reading: hour
NFHS-4 Household,shb15h_27,time of first bp reading: hour
NFHS-4 Household,shb15h_28,time of first bp reading: hour
NFHS-4 Household,shb15h_29,time of first bp reading: hour
NFHS-4 Household,shb15h_30,time of first bp reading: hour
NFHS-4 Household,shb15h_31,time of first bp reading: hour
NFHS-4 Household,shb15h_32,time of first bp reading: hour
NFHS-4 Household,shb15h_33,time of first bp reading: hour
NFHS-4 Household,shb15h_34,time of first bp reading: hour
NFHS-4 Household,shb15h_35,time of first bp reading: hour
NFHS-4 Household,shb15h_36,time of first bp reading: hour
NFHS-4 Household,shb15h_37,time of first bp reading: hour
NFHS-4 Household,shb15h_38,time of first bp reading: hour
NFHS-4 Household,shb15h_39,time of first bp reading: hour
NFHS-4 Household,shb15h_40,time of first bp reading: hour
NFHS-4 Household,shb15h_41,time of first bp reading: hour
NFHS-4 Household,shb15m_01,time of first bp reading: minutes
NFHS-4 Household,shb15m_02,time of first bp reading: minutes
NFHS-4 Household,shb15m_03,time of first bp reading: minutes
NFHS-4 Household,shb15m_04,time of first bp reading: minutes
NFHS-4 Household,shb15m_05,time of first bp reading: minutes
NFHS-4 Household,shb15m_06,time of first bp reading: minutes
NFHS-4 Household,shb15m_07,time of first bp reading: minutes
NFHS-4 Household,shb15m_08,time of first bp reading: minutes
NFHS-4 Household,shb15m_09,time of first bp reading: minutes
NFHS-4 Household,shb15m_10,time of first bp reading: minutes
NFHS-4 Household,shb15m_11,time of first bp reading: minutes
NFHS-4 Household,shb15m_12,time of first bp reading: minutes
NFHS-4 Household,shb15m_13,time of first bp reading: minutes
NFHS-4 Household,shb15m_14,time of first bp reading: minutes
NFHS-4 Household,shb15m_15,time of first bp reading: minutes
NFHS-4 Household,shb15m_16,time of first bp reading: minutes
NFHS-4 Household,shb15m_17,time of first bp reading: minutes
NFHS-4 Household,shb15m_18,time of first bp reading: minutes
NFHS-4 Household,shb15m_19,time of first bp reading: minutes
NFHS-4 Household,shb15m_20,time of first bp reading: minutes
NFHS-4 Household,shb15m_21,time of first bp reading: minutes
NFHS-4 Household,shb15m_22,time of first bp reading: minutes
NFHS-4 Household,shb15m_23,time of first bp reading: minutes
NFHS-4 Household,shb15m_24,time of first bp reading: minutes
NFHS-4 Household,shb15m_25,time of first bp reading: minutes
NFHS-4 Household,shb15m_26,time of first bp reading: minutes
NFHS-4 Household,shb15m_27,time of first bp reading: minutes
NFHS-4 Household,shb15m_28,time of first bp reading: minutes
NFHS-4 Household,shb15m_29,time of first bp reading: minutes
NFHS-4 Household,shb15m_30,time of first bp reading: minutes
NFHS-4 Household,shb15m_31,time of first bp reading: minutes
NFHS-4 Household,shb15m_32,time of first bp reading: minutes
NFHS-4 Household,shb15m_33,time of first bp reading: minutes
NFHS-4 Household,shb15m_34,time of first bp reading: minutes
NFHS-4 Household,shb15m_35,time of first bp reading: minutes
NFHS-4 Household,shb15m_36,time of first bp reading: minutes
NFHS-4 Household,shb15m_37,time of first bp reading: minutes
NFHS-4 Household,shb15m_38,time of first bp reading: minutes
NFHS-4 Household,shb15m_39,time of first bp reading: minutes
NFHS-4 Household,shb15m_40,time of first bp reading: minutes
NFHS-4 Household,shb15m_41,time of first bp reading: minutes
NFHS-4 Household,shb16s_01,first systolic reading
NFHS-4 Household,shb16s_02,first systolic reading
NFHS-4 Household,shb16s_03,first systolic reading
NFHS-4 Household,shb16s_04,first systolic reading
NFHS-4 Household,shb16s_05,first systolic reading
NFHS-4 Household,shb16s_06,first systolic reading
NFHS-4 Household,shb16s_07,first systolic reading
NFHS-4 Household,shb16s_08,first systolic reading
NFHS-4 Household,shb16s_09,first systolic reading
NFHS-4 Household,shb16s_10,first systolic reading
NFHS-4 Household,shb16s_11,first systolic reading
NFHS-4 Household,shb16s_12,first systolic reading
NFHS-4 Household,shb16s_13,first systolic reading
NFHS-4 Household,shb16s_14,first systolic reading
NFHS-4 Household,shb16s_15,first systolic reading
NFHS-4 Household,shb16s_16,first systolic reading
NFHS-4 Household,shb16s_17,first systolic reading
NFHS-4 Household,shb16s_18,first systolic reading
NFHS-4 Household,shb16s_19,first systolic reading
NFHS-4 Household,shb16s_20,first systolic reading
NFHS-4 Household,shb16s_21,first systolic reading
NFHS-4 Household,shb16s_22,first systolic reading
NFHS-4 Household,shb16s_23,first systolic reading
NFHS-4 Household,shb16s_24,first systolic reading
NFHS-4 Household,shb16s_25,first systolic reading
NFHS-4 Household,shb16s_26,first systolic reading
NFHS-4 Household,shb16s_27,first systolic reading
NFHS-4 Household,shb16s_28,first systolic reading
NFHS-4 Household,shb16s_29,first systolic reading
NFHS-4 Household,shb16s_30,first systolic reading
NFHS-4 Household,shb16s_31,first systolic reading
NFHS-4 Household,shb16s_32,first systolic reading
NFHS-4 Household,shb16s_33,first systolic reading
NFHS-4 Household,shb16s_34,first systolic reading
NFHS-4 Household,shb16s_35,first systolic reading
NFHS-4 Household,shb16s_36,first systolic reading
NFHS-4 Household,shb16s_37,first systolic reading
NFHS-4 Household,shb16s_38,first systolic reading
NFHS-4 Household,shb16s_39,first systolic reading
NFHS-4 Household,shb16s_40,first systolic reading
NFHS-4 Household,shb16s_41,first systolic reading
NFHS-4 Household,shb16d_01,first diastolic reading
NFHS-4 Household,shb16d_02,first diastolic reading
NFHS-4 Household,shb16d_03,first diastolic reading
NFHS-4 Household,shb16d_04,first diastolic reading
NFHS-4 Household,shb16d_05,first diastolic reading
NFHS-4 Household,shb16d_06,first diastolic reading
NFHS-4 Household,shb16d_07,first diastolic reading
NFHS-4 Household,shb16d_08,first diastolic reading
NFHS-4 Household,shb16d_09,first diastolic reading
NFHS-4 Household,shb16d_10,first diastolic reading
NFHS-4 Household,shb16d_11,first diastolic reading
NFHS-4 Household,shb16d_12,first diastolic reading
NFHS-4 Household,shb16d_13,first diastolic reading
NFHS-4 Household,shb16d_14,first diastolic reading
NFHS-4 Household,shb16d_15,first diastolic reading
NFHS-4 Household,shb16d_16,first diastolic reading
NFHS-4 Household,shb16d_17,first diastolic reading
NFHS-4 Household,shb16d_18,first diastolic reading
NFHS-4 Household,shb16d_19,first diastolic reading
NFHS-4 Household,shb16d_20,first diastolic reading
NFHS-4 Household,shb16d_21,first diastolic reading
NFHS-4 Household,shb16d_22,first diastolic reading
NFHS-4 Household,shb16d_23,first diastolic reading
NFHS-4 Household,shb16d_24,first diastolic reading
NFHS-4 Household,shb16d_25,first diastolic reading
NFHS-4 Household,shb16d_26,first diastolic reading
NFHS-4 Household,shb16d_27,first diastolic reading
NFHS-4 Household,shb16d_28,first diastolic reading
NFHS-4 Household,shb16d_29,first diastolic reading
NFHS-4 Household,shb16d_30,first diastolic reading
NFHS-4 Household,shb16d_31,first diastolic reading
NFHS-4 Household,shb16d_32,first diastolic reading
NFHS-4 Household,shb16d_33,first diastolic reading
NFHS-4 Household,shb16d_34,first diastolic reading
NFHS-4 Household,shb16d_35,first diastolic reading
NFHS-4 Household,shb16d_36,first diastolic reading
NFHS-4 Household,shb16d_37,first diastolic reading
NFHS-4 Household,shb16d_38,first diastolic reading
NFHS-4 Household,shb16d_39,first diastolic reading
NFHS-4 Household,shb16d_40,first diastolic reading
NFHS-4 Household,shb16d_41,first diastolic reading
NFHS-4 Household,shb17_01,blood pressure ever been checked previously
NFHS-4 Household,shb17_02,blood pressure ever been checked previously
NFHS-4 Household,shb17_03,blood pressure ever been checked previously
NFHS-4 Household,shb17_04,blood pressure ever been checked previously
NFHS-4 Household,shb17_05,blood pressure ever been checked previously
NFHS-4 Household,shb17_06,blood pressure ever been checked previously
NFHS-4 Household,shb17_07,blood pressure ever been checked previously
NFHS-4 Household,shb17_08,blood pressure ever been checked previously
NFHS-4 Household,shb17_09,blood pressure ever been checked previously
NFHS-4 Household,shb17_10,blood pressure ever been checked previously
NFHS-4 Household,shb17_11,blood pressure ever been checked previously
NFHS-4 Household,shb17_12,blood pressure ever been checked previously
NFHS-4 Household,shb17_13,blood pressure ever been checked previously
NFHS-4 Household,shb17_14,blood pressure ever been checked previously
NFHS-4 Household,shb17_15,blood pressure ever been checked previously
NFHS-4 Household,shb17_16,blood pressure ever been checked previously
NFHS-4 Household,shb17_17,blood pressure ever been checked previously
NFHS-4 Household,shb17_18,blood pressure ever been checked previously
NFHS-4 Household,shb17_19,blood pressure ever been checked previously
NFHS-4 Household,shb17_20,blood pressure ever been checked previously
NFHS-4 Household,shb17_21,blood pressure ever been checked previously
NFHS-4 Household,shb17_22,blood pressure ever been checked previously
NFHS-4 Household,shb17_23,blood pressure ever been checked previously
NFHS-4 Household,shb17_24,blood pressure ever been checked previously
NFHS-4 Household,shb17_25,blood pressure ever been checked previously
NFHS-4 Household,shb17_26,blood pressure ever been checked previously
NFHS-4 Household,shb17_27,blood pressure ever been checked previously
NFHS-4 Household,shb17_28,blood pressure ever been checked previously
NFHS-4 Household,shb17_29,blood pressure ever been checked previously
NFHS-4 Household,shb17_30,blood pressure ever been checked previously
NFHS-4 Household,shb17_31,blood pressure ever been checked previously
NFHS-4 Household,shb17_32,blood pressure ever been checked previously
NFHS-4 Household,shb17_33,blood pressure ever been checked previously
NFHS-4 Household,shb17_34,blood pressure ever been checked previously
NFHS-4 Household,shb17_35,blood pressure ever been checked previously
NFHS-4 Household,shb17_36,blood pressure ever been checked previously
NFHS-4 Household,shb17_37,blood pressure ever been checked previously
NFHS-4 Household,shb17_38,blood pressure ever been checked previously
NFHS-4 Household,shb17_39,blood pressure ever been checked previously
NFHS-4 Household,shb17_40,blood pressure ever been checked previously
NFHS-4 Household,shb17_41,blood pressure ever been checked previously
NFHS-4 Household,shb18_01,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_02,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_03,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_04,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_05,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_06,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_07,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_08,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_09,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_10,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_11,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_12,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_13,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_14,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_15,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_16,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_17,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_18,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_19,told had high bp on two or more occasions by doctor or other health professional
NFHS-4 Household,shb18_20,told had high bp on two or more occasions by doctor or other health professional
