dataset,variable,label
NFHS-5 Household,hv109_03,educational attainment
NFHS-5 Household,hv109_04,educational attainment
NFHS-5 Household,hv109_05,educational attainment
NFHS-5 Household,hv109_06,educational attainment
NFHS-5 Household,hv109_07,educational attainment
NFHS-5 Household,hv109_08,educational attainment
NFHS-5 Household,hv109_09,educational attainment
NFHS-5 Household,hv109_10,educational attainment
NFHS-5 Household,hv109_11,educational attainment
NFHS-5 Household,hv109_12,educational attainment
NFHS-5 Household,hv109_13,educational attainment
NFHS-5 Household,hv109_14,educational attainment
NFHS-5 Household,hv109_15,educational attainment
NFHS-5 Household,hv109_16,educational attainment
NFHS-5 Household,hv109_17,educational attainment
NFHS-5 Household,hv109_18,educational attainment
NFHS-5 Household,hv109_19,educational attainment
NFHS-5 Household,hv109_20,educational attainment
NFHS-5 Household,hv109_21,educational attainment
NFHS-5 Household,hv109_22,educational attainment
NFHS-5 Household,hv109_23,educational attainment
NFHS-5 Household,hv109_24,educational attainment
NFHS-5 Household,hv109_25,educational attainment
NFHS-5 Household,hv109_26,educational attainment
NFHS-5 Household,hv109_27,educational attainment
NFHS-5 Household,hv109_28,educational attainment
NFHS-5 Household,hv109_29,educational attainment
NFHS-5 Household,hv109_30,educational attainment
NFHS-5 Household,hv109_31,educational attainment
NFHS-5 Household,hv109_32,educational attainment
NFHS-5 Household,hv109_33,educational attainment
NFHS-5 Household,hv109_34,educational attainment
NFHS-5 Household,hv109_35,educational attainment
NFHS-5 Household,hv110_01,na - member still in school
NFHS-5 Household,hv110_02,na - member still in school
NFHS-5 Household,hv110_03,na - member still in school
NFHS-5 Household,hv110_04,na - member still in school
NFHS-5 Household,hv110_05,na - member still in school
NFHS-5 Household,hv110_06,na - member still in school
NFHS-5 Household,hv110_07,na - member still in school
NFHS-5 Household,hv110_08,na - member still in school
NFHS-5 Household,hv110_09,na - member still in school
NFHS-5 Household,hv110_10,na - member still in school
NFHS-5 Household,hv110_11,na - member still in school
NFHS-5 Household,hv110_12,na - member still in school
NFHS-5 Household,hv110_13,na - member still in school
NFHS-5 Household,hv110_14,na - member still in school
NFHS-5 Household,hv110_15,na - member still in school
NFHS-5 Household,hv110_16,na - member still in school
NFHS-5 Household,hv110_17,na - member still in school
NFHS-5 Household,hv110_18,na - member still in school
NFHS-5 Household,hv110_19,na - member still in school
NFHS-5 Household,hv110_20,na - member still in school
NFHS-5 Household,hv110_21,na - member still in school
NFHS-5 Household,hv110_22,na - member still in school
NFHS-5 Household,hv110_23,na - member still in school
NFHS-5 Household,hv110_24,na - member still in school
NFHS-5 Household,hv110_25,na - member still in school
NFHS-5 Household,hv110_26,na - member still in school
NFHS-5 Household,hv110_27,na - member still in school
NFHS-5 Household,hv110_28,na - member still in school
NFHS-5 Household,hv110_29,na - member still in school
NFHS-5 Household,hv110_30,na - member still in school
NFHS-5 Household,hv110_31,na - member still in school
NFHS-5 Household,hv110_32,na - member still in school
NFHS-5 Household,hv110_33,na - member still in school
NFHS-5 Household,hv110_34,na - member still in school
NFHS-5 Household,hv110_35,na - member still in school
NFHS-5 Household,hv111_01,mother alive
NFHS-5 Household,hv111_02,mother alive
NFHS-5 Household,hv111_03,mother alive
NFHS-5 Household,hv111_04,mother alive
NFHS-5 Household,hv111_05,mother alive
NFHS-5 Household,hv111_06,mother alive
NFHS-5 Household,hv111_07,mother alive
NFHS-5 Household,hv111_08,mother alive
NFHS-5 Household,hv111_09,mother alive
NFHS-5 Household,hv111_10,mother alive
NFHS-5 Household,hv111_11,mother alive
NFHS-5 Household,hv111_12,mother alive
NFHS-5 Household,hv111_13,mother alive
NFHS-5 Household,hv111_14,mother alive
NFHS-5 Household,hv111_15,mother alive
NFHS-5 Household,hv111_16,mother alive
NFHS-5 Household,hv111_17,mother alive
NFHS-5 Household,hv111_18,mother alive
NFHS-5 Household,hv111_19,mother alive
NFHS-5 Household,hv111_20,mother alive
NFHS-5 Household,hv111_21,mother alive
NFHS-5 Household,hv111_22,mother alive
NFHS-5 Household,hv111_23,mother alive
NFHS-5 Household,hv111_24,mother alive
NFHS-5 Household,hv111_25,mother alive
NFHS-5 Household,hv111_26,mother alive
NFHS-5 Household,hv111_27,mother alive
NFHS-5 Household,hv111_28,mother alive
NFHS-5 Household,hv111_29,mother alive
NFHS-5 Household,hv111_30,mother alive
NFHS-5 Household,hv111_31,mother alive
NFHS-5 Household,hv111_32,mother alive
NFHS-5 Household,hv111_33,mother alive
NFHS-5 Household,hv111_34,mother alive
NFHS-5 Household,hv111_35,mother alive
NFHS-5 Household,hv112_01,mother's line number
NFHS-5 Household,hv112_02,mother's line number
NFHS-5 Household,hv112_03,mother's line number
NFHS-5 Household,hv112_04,mother's line number
NFHS-5 Household,hv112_05,mother's line number
NFHS-5 Household,hv112_06,mother's line number
NFHS-5 Household,hv112_07,mother's line number
NFHS-5 Household,hv112_08,mother's line number
NFHS-5 Household,hv112_09,mother's line number
NFHS-5 Household,hv112_10,mother's line number
NFHS-5 Household,hv112_11,mother's line number
NFHS-5 Household,hv112_12,mother's line number
NFHS-5 Household,hv112_13,mother's line number
NFHS-5 Household,hv112_14,mother's line number
NFHS-5 Household,hv112_15,mother's line number
NFHS-5 Household,hv112_16,mother's line number
NFHS-5 Household,hv112_17,mother's line number
NFHS-5 Household,hv112_18,mother's line number
NFHS-5 Household,hv112_19,mother's line number
NFHS-5 Household,hv112_20,mother's line number
NFHS-5 Household,hv112_21,mother's line number
NFHS-5 Household,hv112_22,mother's line number
NFHS-5 Household,hv112_23,mother's line number
NFHS-5 Household,hv112_24,mother's line number
NFHS-5 Household,hv112_25,mother's line number
NFHS-5 Household,hv112_26,mother's line number
NFHS-5 Household,hv112_27,mother's line number
NFHS-5 Household,hv112_28,mother's line number
NFHS-5 Household,hv112_29,mother's line number
NFHS-5 Household,hv112_30,mother's line number
NFHS-5 Household,hv112_31,mother's line number
NFHS-5 Household,hv112_32,mother's line number
NFHS-5 Household,hv112_33,mother's line number
NFHS-5 Household,hv112_34,mother's line number
NFHS-5 Household,hv112_35,mother's line number
NFHS-5 Household,hv113_01,father alive
NFHS-5 Household,hv113_02,father alive
NFHS-5 Household,hv113_03,father alive
NFHS-5 Household,hv113_04,father alive
NFHS-5 Household,hv113_05,father alive
NFHS-5 Household,hv113_06,father alive
NFHS-5 Household,hv113_07,father alive
NFHS-5 Household,hv113_08,father alive
NFHS-5 Household,hv113_09,father alive
NFHS-5 Household,hv113_10,father alive
NFHS-5 Household,hv113_11,father alive
NFHS-5 Household,hv113_12,father alive
NFHS-5 Household,hv113_13,father alive
NFHS-5 Household,hv113_14,father alive
NFHS-5 Household,hv113_15,father alive
NFHS-5 Household,hv113_16,father alive
NFHS-5 Household,hv113_17,father alive
NFHS-5 Household,hv113_18,father alive
NFHS-5 Household,hv113_19,father alive
NFHS-5 Household,hv113_20,father alive
NFHS-5 Household,hv113_21,father alive
NFHS-5 Household,hv113_22,father alive
NFHS-5 Household,hv113_23,father alive
NFHS-5 Household,hv113_24,father alive
NFHS-5 Household,hv113_25,father alive
NFHS-5 Household,hv113_26,father alive
NFHS-5 Household,hv113_27,father alive
NFHS-5 Household,hv113_28,father alive
NFHS-5 Household,hv113_29,father alive
NFHS-5 Household,hv113_30,father alive
NFHS-5 Household,hv113_31,father alive
NFHS-5 Household,hv113_32,father alive
NFHS-5 Household,hv113_33,father alive
NFHS-5 Household,hv113_34,father alive
NFHS-5 Household,hv113_35,father alive
NFHS-5 Household,hv114_01,father's line number
NFHS-5 Household,hv114_02,father's line number
NFHS-5 Household,hv114_03,father's line number
NFHS-5 Household,hv114_04,father's line number
NFHS-5 Household,hv114_05,father's line number
NFHS-5 Household,hv114_06,father's line number
NFHS-5 Household,hv114_07,father's line number
NFHS-5 Household,hv114_08,father's line number
NFHS-5 Household,hv114_09,father's line number
NFHS-5 Household,hv114_10,father's line number
NFHS-5 Household,hv114_11,father's line number
NFHS-5 Household,hv114_12,father's line number
NFHS-5 Household,hv114_13,father's line number
NFHS-5 Household,hv114_14,father's line number
NFHS-5 Household,hv114_15,father's line number
NFHS-5 Household,hv114_16,father's line number
NFHS-5 Household,hv114_17,father's line number
NFHS-5 Household,hv114_18,father's line number
NFHS-5 Household,hv114_19,father's line number
NFHS-5 Household,hv114_20,father's line number
NFHS-5 Household,hv114_21,father's line number
NFHS-5 Household,hv114_22,father's line number
NFHS-5 Household,hv114_23,father's line number
NFHS-5 Household,hv114_24,father's line number
NFHS-5 Household,hv114_25,father's line number
NFHS-5 Household,hv114_26,father's line number
NFHS-5 Household,hv114_27,father's line number
NFHS-5 Household,hv114_28,father's line number
NFHS-5 Household,hv114_29,father's line number
NFHS-5 Household,hv114_30,father's line number
NFHS-5 Household,hv114_31,father's line number
NFHS-5 Household,hv114_32,father's line number
NFHS-5 Household,hv114_33,father's line number
NFHS-5 Household,hv114_34,father's line number
NFHS-5 Household,hv114_35,father's line number
NFHS-5 Household,hv115_01,current marital status
NFHS-5 Household,hv115_02,current marital status
NFHS-5 Household,hv115_03,current marital status
NFHS-5 Household,hv115_04,current marital status
NFHS-5 Household,hv115_05,current marital status
NFHS-5 Household,hv115_06,current marital status
NFHS-5 Household,hv115_07,current marital status
NFHS-5 Household,hv115_08,current marital status
NFHS-5 Household,hv115_09,current marital status
NFHS-5 Household,hv115_10,current marital status
NFHS-5 Household,hv115_11,current marital status
NFHS-5 Household,hv115_12,current marital status
NFHS-5 Household,hv115_13,current marital status
NFHS-5 Household,hv115_14,current marital status
NFHS-5 Household,hv115_15,current marital status
NFHS-5 Household,hv115_16,current marital status
NFHS-5 Household,hv115_17,current marital status
NFHS-5 Household,hv115_18,current marital status
NFHS-5 Household,hv115_19,current marital status
NFHS-5 Household,hv115_20,current marital status
NFHS-5 Household,hv115_21,current marital status
NFHS-5 Household,hv115_22,current marital status
NFHS-5 Household,hv115_23,current marital status
NFHS-5 Household,hv115_24,current marital status
NFHS-5 Household,hv115_25,current marital status
NFHS-5 Household,hv115_26,current marital status
NFHS-5 Household,hv115_27,current marital status
NFHS-5 Household,hv115_28,current marital status
NFHS-5 Household,hv115_29,current marital status
NFHS-5 Household,hv115_30,current marital status
NFHS-5 Household,hv115_31,current marital status
NFHS-5 Household,hv115_32,current marital status
NFHS-5 Household,hv115_33,current marital status
NFHS-5 Household,hv115_34,current marital status
NFHS-5 Household,hv115_35,current marital status
NFHS-5 Household,hv116_01,"currently, formerly, never married"
NFHS-5 Household,hv116_02,"currently, formerly, never married"
NFHS-5 Household,hv116_03,"currently, formerly, never married"
NFHS-5 Household,hv116_04,"currently, formerly, never married"
NFHS-5 Household,hv116_05,"currently, formerly, never married"
NFHS-5 Household,hv116_06,"currently, formerly, never married"
NFHS-5 Household,hv116_07,"currently, formerly, never married"
NFHS-5 Household,hv116_08,"currently, formerly, never married"
NFHS-5 Household,hv116_09,"currently, formerly, never married"
NFHS-5 Household,hv116_10,"currently, formerly, never married"
NFHS-5 Household,hv116_11,"currently, formerly, never married"
NFHS-5 Household,hv116_12,"currently, formerly, never married"
NFHS-5 Household,hv116_13,"currently, formerly, never married"
NFHS-5 Household,hv116_14,"currently, formerly, never married"
NFHS-5 Household,hv116_15,"currently, formerly, never married"
NFHS-5 Household,hv116_16,"currently, formerly, never married"
NFHS-5 Household,hv116_17,"currently, formerly, never married"
NFHS-5 Household,hv116_18,"currently, formerly, never married"
NFHS-5 Household,hv116_19,"currently, formerly, never married"
NFHS-5 Household,hv116_20,"currently, formerly, never married"
NFHS-5 Household,hv116_21,"currently, formerly, never married"
NFHS-5 Household,hv116_22,"currently, formerly, never married"
NFHS-5 Household,hv116_23,"currently, formerly, never married"
NFHS-5 Household,hv116_24,"currently, formerly, never married"
NFHS-5 Household,hv116_25,"currently, formerly, never married"
NFHS-5 Household,hv116_26,"currently, formerly, never married"
NFHS-5 Household,hv116_27,"currently, formerly, never married"
NFHS-5 Household,hv116_28,"currently, formerly, never married"
NFHS-5 Household,hv116_29,"currently, formerly, never married"
NFHS-5 Household,hv116_30,"currently, formerly, never married"
NFHS-5 Household,hv116_31,"currently, formerly, never married"
NFHS-5 Household,hv116_32,"currently, formerly, never married"
NFHS-5 Household,hv116_33,"currently, formerly, never married"
NFHS-5 Household,hv116_34,"currently, formerly, never married"
NFHS-5 Household,hv116_35,"currently, formerly, never married"
NFHS-5 Household,hv117_01,eligibility for female interview
