dataset,variable,label
NFHS-5 Individual,s365i,services/matters talked about in last 3 months: medical treatment for self
NFHS-5 Individual,s365j,services/matters talked about in last 3 months: treatment for sick child
NFHS-5 Individual,s365k,services/matters talked about in last 3 months: treatment for other person
NFHS-5 Individual,s365l,services/matters talked about in last 3 months: malaria control
NFHS-5 Individual,s365m,services/matters talked about in last 3 months: supplementary food
NFHS-5 Individual,s365n,services/matters talked about in last 3 months: growth monitoring of child
NFHS-5 Individual,s365o,services/matters talked about in last 3 months: early childhood care
NFHS-5 Individual,s365p,services/matters talked about in last 3 months: pre-school education
NFHS-5 Individual,s365q,services/matters talked about in last 3 months: nutrition/health education
NFHS-5 Individual,s365r,services/matters talked about in last 3 months: family life education
NFHS-5 Individual,s365s,services/matters talked about in last 3 months: menstrual hygiene
NFHS-5 Individual,s365x,services/matters talked about in last 3 months: other
NFHS-5 Individual,s366,person met during most recent contact
NFHS-5 Individual,s368,visited a health facility or camp for self or children in last 3 months
NFHS-5 Individual,s369,type of health facility or camp visited for self or children in last 3 months
NFHS-5 Individual,s369a,what type of health facility did you visit most recently for yourself (or for yo
NFHS-5 Individual,s369b,what type of health facility did you visit most recently for yourself (or for yo
NFHS-5 Individual,s370a,service went for: family planning
NFHS-5 Individual,s370b,service went for: immunization
NFHS-5 Individual,s370c,service went for: antenatal care
NFHS-5 Individual,s370d,service went for: delivery care
NFHS-5 Individual,s370e,service went for: postnatal care
NFHS-5 Individual,s370f,service went for: disease prevention
NFHS-5 Individual,s370g,service went for: medical treatment for self
NFHS-5 Individual,s370h,service went for: treatment for child
NFHS-5 Individual,s370i,service went for: treatment for other person
NFHS-5 Individual,s370j,service went for: growth monitoring of child
NFHS-5 Individual,s370k,service went for: health check-up
NFHS-5 Individual,s370l,service went for: medical termination of pregnancy
NFHS-5 Individual,s370x,service went for: other
NFHS-5 Individual,s617d,heard family planning on wall painting or hoarding
NFHS-5 Individual,s617e,heard family planning on internet
NFHS-5 Individual,s704,have you ever had a blood transfusion?
NFHS-5 Individual,s707,for how long have you been smoking cigarettes regularly
NFHS-5 Individual,s708,do you currently smoke bidis
NFHS-5 Individual,s709,"in the last 24 hours, how many bidis did you smoke"
NFHS-5 Individual,s710,for how long have you been smoking bidis regularly
NFHS-5 Individual,s711,currently smokes or uses tobacco besides cigarettes
NFHS-5 Individual,s712e,khaini
NFHS-5 Individual,s712f,paan with tobacco
NFHS-5 Individual,s713,"how often do you use smokeless tobacco: almost every day, about once a week or l"
NFHS-5 Individual,s714,for how long have you been using smokeless tobacco regularly
NFHS-5 Individual,s716,"during the past 12 months, have you ever tried to stop smoking or using tobacco "
NFHS-5 Individual,s717,"in the last 12 months, have you visited a doctor or other health care provider"
NFHS-5 Individual,s718,"during any of these visits, were you advised to quit smoking or using tobacco in"
NFHS-5 Individual,s719,"in the last 30 days, did someone smoke in your home or anywhere else when you we"
NFHS-5 Individual,s720,do you drink alcohol
NFHS-5 Individual,s721,"how often do you drink alcohol: almost every day, about once a week or less than"
NFHS-5 Individual,s722a,type of alcohol usually consumed: tadi madi
NFHS-5 Individual,s722b,type of alcohol usually consumed: country liquor
NFHS-5 Individual,s722c,type of alcohol usually consumed: beer
NFHS-5 Individual,s722d,type of alcohol usually consumed: wine
NFHS-5 Individual,s722e,type of alcohol usually consumed: hard liquor
NFHS-5 Individual,s722x,type of alcohol usually consumed: other
NFHS-5 Individual,s723,for how long have you been drinking alcohol regularly
NFHS-5 Individual,s728a,currently has diabetes
NFHS-5 Individual,s728ab,has sought treatment for diabetes
NFHS-5 Individual,s728b,currently has hypertension
NFHS-5 Individual,s728bb,has sought treatment for hypertension
NFHS-5 Individual,s728c,currently has a chronic respiratory disease including asthma
NFHS-5 Individual,s728cb,has sought treatment for a chronic respiratory disease including asthma
NFHS-5 Individual,s728d,currently has thyroid disorder
NFHS-5 Individual,s728db,has sought treatment for thyroid disorder
NFHS-5 Individual,s728e,currently has heart disease
NFHS-5 Individual,s728eb,has sought treatment for heart disease
NFHS-5 Individual,s728f,currently has cancer
NFHS-5 Individual,s728fb,has sought treatment for cancer
NFHS-5 Individual,s728g,currently has chronic kidney disorder
NFHS-5 Individual,s728gb,has sought treatment for chronic kidney disorder
NFHS-5 Individual,s731a,frequency takes milk or curd
NFHS-5 Individual,s731b,frequency eats pulses or beans
NFHS-5 Individual,s731c,frequency eats dark green leafy vegetable
NFHS-5 Individual,s731d,frequency eats fruits
NFHS-5 Individual,s731e,frequency eats eggs
NFHS-5 Individual,s731f,frequency eats fish
NFHS-5 Individual,s731g,frequency eats chicken or meat
NFHS-5 Individual,s731h,frequency eats fried food
NFHS-5 Individual,s731i,frequency takes aerated drinks
NFHS-5 Individual,s821i,source for condoms: public: camp
NFHS-5 Individual,s821j,source for condoms: public: anganwadi / icds centre
NFHS-5 Individual,s821k,source for condoms: public: asha
NFHS-5 Individual,s821l,source for condoms: public: other community-based worker
NFHS-5 Individual,s821aa,source for condoms: public: ayush: ayurveda
NFHS-5 Individual,s821ab,source for condoms: public: ayush: yoga and naturopathy
NFHS-5 Individual,s821ac,source for condoms: public: ayush: unani
NFHS-5 Individual,s821ad,source for condoms: public: ayush: siddha
NFHS-5 Individual,s821ae,source for condoms: public: ayush: homeopathy
NFHS-5 Individual,s821af,source for condoms: public: ayush: sowa rigpa (ttm)
NFHS-5 Individual,s821ag,source for condoms: public: ayush: other
NFHS-5 Individual,s821ba,source for condoms: private: ayush: ayurveda
NFHS-5 Individual,s821bb,source for condoms: private: ayush: yoga and naturopathy
NFHS-5 Individual,s821bc,source for condoms: private: ayush: unani
NFHS-5 Individual,s821bd,source for condoms: private: ayush: siddha
NFHS-5 Individual,s821be,source for condoms: private: ayush: homeopathy
NFHS-5 Individual,s821bf,source for condoms: private: ayush: sowa rigpa (ttm)
NFHS-5 Individual,s821bg,source for condoms: private: ayush: other
NFHS-5 Individual,s824,from where did you obtain the condom last time?
NFHS-5 Individual,s824a,from where did you obtain the condom last time? (public ayush)
NFHS-5 Individual,s824b,from where did you obtain the condom last time? (private ayush)
NFHS-5 Individual,s909,"in the last 12 months, has your husband been away from home for one month or mor"
NFHS-5 Individual,s910,"in the last 12 months, has your husband been away from home for six months or mo"
NFHS-5 Individual,s920,"in the last 12 months, have you been away from home other than parental/in-laws "
NFHS-5 Individual,s929,do you have any money of your own that you alone can decide how to use
NFHS-5 Individual,s930a,usually allowed to go to the market
NFHS-5 Individual,s930b,usually allowed to go to the health facility
NFHS-5 Individual,s930c,usually allowed to go to places outside this village
NFHS-5 Individual,s931,do you have a bank or savings account that you yourself use
NFHS-5 Individual,s932,do you have any mobile phone that you yourself use
NFHS-5 Individual,s933,do you use your mobile phone for any financial transaction?
NFHS-5 Individual,s934,have you ever used the internet?
NFHS-5 Individual,s937,are you able to read text (sms) messages
NFHS-5 Individual,s940,do you know of any programmes in this area that give loans to women to start or
NFHS-5 Individual,s941,"have you yourself ever taken a loan, in cash or in kind, from any of these progr"
NFHS-5 Individual,s943f,justifies domestic violence: wife unfaithful
NFHS-5 Individual,s943g,justifies domestic violence: wife disrespect
NFHS-5 Individual,s944,"if a wife knows her husband has a sexually transmitted disease, is she justified"
NFHS-5 Individual,s945,"if a wife knows her husband has sex with other women, is she justified in refusi"
NFHS-5 Individual,s947,can you say no to your husband if you do not want to have sexual intercourse?
NFHS-5 Individual,s1004a,source of information about aids: radio
NFHS-5 Individual,s1004b,source of information about aids: television
NFHS-5 Individual,s1004c,source of information about aids: cinema
NFHS-5 Individual,s1004d,source of information about aids: newspapers/magazines
NFHS-5 Individual,s1004e,source of information about aids: posters/hoardings
NFHS-5 Individual,s1004f,source of information about aids: exhibition/mela
NFHS-5 Individual,s1004g,source of information about aids: health workers
NFHS-5 Individual,s1004h,source of information about aids: adult education programme
NFHS-5 Individual,s1004i,source of information about aids: religious leaders
NFHS-5 Individual,s1004j,source of information about aids: political leaders
NFHS-5 Individual,s1004k,source of information about aids: school/teachers
NFHS-5 Individual,s1004l,source of information about aids: community meetings
NFHS-5 Individual,s1004m,source of information about aids: husband
NFHS-5 Individual,s1004n,source of information about aids: friends/relatives
NFHS-5 Individual,s1004o,source of information about aids: work place
NFHS-5 Individual,s1004p,source of information about aids: internet
NFHS-5 Individual,s1004x,source of information about aids: other
NFHS-5 Individual,s1008,people can get hiv/aids from blood products or blood transfusions
NFHS-5 Individual,s1009,people can get hiv/aids by injecting drugs
NFHS-5 Individual,s1011,anything else a person can do to avoid or reduce the chances of getting hiv/aids
NFHS-5 Individual,s1012a,ways to avoid hiv/aids: abstain from sex
NFHS-5 Individual,s1012b,ways to avoid hiv/aids: use condoms
NFHS-5 Individual,s1012c,ways to avoid hiv/aids: limit sex to one partner/stay faithful to one partner
NFHS-5 Individual,s1012d,ways to avoid hiv/aids: limit number of sexual partners
NFHS-5 Individual,s1012e,ways to avoid hiv/aids: avoid sex with sex workers
NFHS-5 Individual,s1012f,ways to avoid hiv/aids: avoid sex with persons who have many partners
NFHS-5 Individual,s1012g,ways to avoid hiv/aids: avoid sex with homosexuals
NFHS-5 Individual,s1012h,ways to avoid hiv/aids: avoid sex with persons who inject drugs
NFHS-5 Individual,s1012i,ways to avoid hiv/aids: avoid blood transfusions
NFHS-5 Individual,s1012j,ways to avoid hiv/aids: use blood only from relatives
NFHS-5 Individual,s1012k,ways to avoid hiv/aids: avoid injections
NFHS-5 Individual,s1012l,ways to avoid hiv/aids: use only new/sterilized needles
NFHS-5 Individual,s1012m,ways to avoid hiv/aids: avoid iv drip
NFHS-5 Individual,s1012n,ways to avoid hiv/aids: avoid sharing razors/blades
NFHS-5 Individual,s1012o,ways to avoid hiv/aids: avoid kissing
NFHS-5 Individual,s1012p,ways to avoid hiv/aids: avoid mosquito bites
NFHS-5 Individual,s1012wx,ways to avoid hiv/aids: other
NFHS-5 Individual,s1012z,ways to avoid hiv/aids: don't know
NFHS-5 Individual,s1040,do you think a child with hiv should be allowed to attend school with students w
NFHS-5 Individual,s1042,do you fear that you could get hiv if you come into contact with the saliva of a
NFHS-5 Individual,s1046,do you think that people living with hiv should be treated in the same public ho
NFHS-5 Individual,s1047,do you think that people living with hiv should be allowed to work in the same o
NFHS-5 Individual,s1056aa,sought sti advice/treatment from: public ayush: ayurveda
NFHS-5 Individual,s1056ab,sought sti advice/treatment from: public ayush: yoga and naturopathy
NFHS-5 Individual,s1056ac,sought sti advice/treatment from: public ayush: unani
NFHS-5 Individual,s1056ad,sought sti advice/treatment from: public ayush: siddha
NFHS-5 Individual,s1056ae,sought sti advice/treatment from: public ayush: homeopathy
NFHS-5 Individual,s1056af,sought sti advice/treatment from: public ayush: sowa rigpa (ttm)
NFHS-5 Individual,s1056ag,sought sti advice/treatment from: public ayush: other
NFHS-5 Individual,s1056ba,sought sti advice/treatment from: private ayush: ayurveda
NFHS-5 Individual,s1056bb,sought sti advice/treatment from: private ayush: yoga and naturopathy
NFHS-5 Individual,s1056bc,sought sti advice/treatment from: private ayush: unani
NFHS-5 Individual,s1056bd,sought sti advice/treatment from: private ayush: siddha
NFHS-5 Individual,s1056be,sought sti advice/treatment from: private ayush: homeopathy
NFHS-5 Individual,s1056bf,sought sti advice/treatment from: private ayush: sowa rigpa (ttm)
NFHS-5 Individual,s1056bg,sought sti advice/treatment from: private ayush: other
NFHS-5 Individual,s1136a,place went for medical help: public: govt./municipal hospital
NFHS-5 Individual,s1136b,place went for medical help: public: ayush
NFHS-5 Individual,s1136c,place went for medical help: public: govt. dispensary
NFHS-5 Individual,s1136d,place went for medical help: public: uhc/uhp/ufwc
NFHS-5 Individual,s1136e,place went for medical help: public: chc/rural hospital/block phc
NFHS-5 Individual,s1136f,place went for medical help: public: phc/additional phc
NFHS-5 Individual,s1136g,place went for medical help: public: sub-centre/anm
NFHS-5 Individual,s1136h,place went for medical help: public: govt. mobile clinic
NFHS-5 Individual,s1136i,place went for medical help: public: camp
NFHS-5 Individual,s1136j,place went for medical help: public: anganwadi/icds centre
NFHS-5 Individual,s1136k,place went for medical help: public: asha
NFHS-5 Individual,s1136l,place went for medical help: public: other community-based worker
NFHS-5 Individual,s1136m,place went for medical help: other public health
NFHS-5 Individual,s1136n,place went for medical help: ngo or trust hospital/clinic
NFHS-5 Individual,s1136o,place went for medical help: private: hospital
NFHS-5 Individual,s1136p,place went for medical help: private: doctor/clinic
NFHS-5 Individual,s1136q,place went for medical help: private: mobile clinic
NFHS-5 Individual,s1136r,place went for medical help: private: ayush
NFHS-5 Individual,s1136s,place went for medical help: private: traditional healer
NFHS-5 Individual,s1136t,place went for medical help: private: pharmacy/drugstore
NFHS-5 Individual,s1136u,place went for medical help: private: dai (tba)
NFHS-5 Individual,s1136v,place went for medical help: other private health
NFHS-5 Individual,s1136x,place went for medical help: other
NFHS-5 Individual,s1136aa,place went for medical help: public ayush: ayurveda
NFHS-5 Individual,s1136ab,place went for medical help: public ayush: yoga and naturopathy
NFHS-5 Individual,s1136ac,place went for medical help: public ayush: unani
NFHS-5 Individual,s1136ad,place went for medical help: public ayush: siddha
NFHS-5 Individual,s1136ae,place went for medical help: public ayush: homeopathy
NFHS-5 Individual,s1136af,place went for medical help: public ayush: sowa rigpa (ttm)
NFHS-5 Individual,s1136ag,place went for medical help: public ayush: other
NFHS-5 Individual,s1136ba,place went for medical help: private ayush: ayurveda
NFHS-5 Individual,s1136bb,place went for medical help: private ayush: yoga and naturopathy
NFHS-5 Individual,s1136bc,place went for medical help: private ayush: unani
NFHS-5 Individual,s1136bd,place went for medical help: private ayush: siddha
NFHS-5 Individual,s1136be,place went for medical help: private ayush: homeopathy
NFHS-5 Individual,s1136bf,place went for medical help: private ayush: sowa rigpa (ttm)
NFHS-5 Individual,s1136bg,place went for medical help: private ayush: other
NFHS-5 Individual,sb14a,30 minutes prior to bp measure: eaten
NFHS-5 Individual,sb14b,"30 minutes prior to bp measure: had coffee, tea"
NFHS-5 Individual,sb14c,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Individual,sb14d,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Individual,sb15,arm circumference
NFHS-5 Individual,sb16,blood pressure monitor cuff size
NFHS-5 Individual,sb17,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Individual,sb18s,first systolic reading
NFHS-5 Individual,sb18d,first diastolic reading
NFHS-5 Individual,sb19,blood pressure ever been checked previously
NFHS-5 Individual,sb20,told had high bp on two or more occasions by doctor or other health professional
NFHS-5 Individual,sb21,currently taking a prescribed medicine to lower bp
NFHS-5 Individual,sb24,time of second bp reading: (hhmm - 24 hour clock)
NFHS-5 Individual,sb25s,second systolic reading
NFHS-5 Individual,sb25d,second diastolic reading
NFHS-5 Individual,sb28,time of third bp reading: (hhmm - 24 hour clock)
NFHS-5 Individual,sb29s,third systolic reading
NFHS-5 Individual,sb29d,third diastolic reading
NFHS-5 Individual,sb53,time since last ate
NFHS-5 Individual,sb54,"time since last drank, something other than plain water"
NFHS-5 Individual,sb55,blood glucose ever been checked
NFHS-5 Individual,sb56,told high blood glucose on two or more occations by doctor or other health profe
NFHS-5 Individual,sb57,currently taking a prescribed medicine to lower blood glucose
NFHS-5 Individual,sb73,time of blood glucose reading: (hhmm - 24 hour clock)
NFHS-5 Individual,sb74,glucose level
NFHS-5 Individual,sb79,ever undergone a screening test for cervical cancer
NFHS-5 Individual,sb80,ever undergone a breast examination for breast cancer
NFHS-5 Individual,sb81,ever undergone an oral cavity examination for oral cancer
NFHS-5 Individual,s305,waist curcumference
NFHS-5 Individual,s306,hip curcumference
NFHS-5 Individual,s190s,wealth index within state
NFHS-5 Individual,s191s,wealth index factor score (5 decimals) within state
NFHS-5 Individual,s190us,wealth index within state - urban
NFHS-5 Individual,s191us,wealth index factor score (5 decimals) within state - urban
NFHS-5 Individual,s190rs,wealth index within state - rural
NFHS-5 Individual,s191rs,wealth index factor score (5 decimals) withing state - rural
NFHS-5 Individual,sh29ca,person 03: where medical treatment was received?
NFHS-5 Individual,screfuse,questionnaire refusal due to covid-19
NFHS-5 Individual,idx92_01,index to birth history
NFHS-5 Individual,idx92_02,index to birth history
NFHS-5 Individual,idx92_03,index to birth history
NFHS-5 Individual,idx92_04,index to birth history
NFHS-5 Individual,idx92_05,index to birth history
NFHS-5 Individual,idx92_06,index to birth history
NFHS-5 Individual,idx92_07,index to birth history
NFHS-5 Individual,idx92_08,index to birth history
NFHS-5 Individual,idx92_09,index to birth history
NFHS-5 Individual,idx92_10,index to birth history
NFHS-5 Individual,idx92_11,index to birth history
NFHS-5 Individual,idx92_12,index to birth history
NFHS-5 Individual,idx92_13,index to birth history
NFHS-5 Individual,idx92_14,index to birth history
NFHS-5 Individual,idx92_15,index to birth history
NFHS-5 Individual,idx92_16,index to birth history
NFHS-5 Individual,s220a_01,pregnancy duration
NFHS-5 Individual,s220a_02,pregnancy duration
NFHS-5 Individual,s220a_03,pregnancy duration
NFHS-5 Individual,s220a_04,pregnancy duration
NFHS-5 Individual,s220a_05,pregnancy duration
NFHS-5 Individual,s220a_06,pregnancy duration
NFHS-5 Individual,s220a_07,pregnancy duration
NFHS-5 Individual,s220a_08,pregnancy duration
NFHS-5 Individual,s220a_09,pregnancy duration
NFHS-5 Individual,s220a_10,pregnancy duration
NFHS-5 Individual,s220a_11,pregnancy duration
NFHS-5 Individual,s220a_12,pregnancy duration
NFHS-5 Individual,s220a_13,pregnancy duration
NFHS-5 Individual,s220a_14,pregnancy duration
NFHS-5 Individual,s220a_15,pregnancy duration
NFHS-5 Individual,s220a_16,pregnancy duration
NFHS-5 Individual,s220b_01,ultrasound test
NFHS-5 Individual,s220b_02,ultrasound test
NFHS-5 Individual,s220b_03,ultrasound test
NFHS-5 Individual,s220b_04,ultrasound test
NFHS-5 Individual,s220b_05,ultrasound test
NFHS-5 Individual,s220b_06,ultrasound test
NFHS-5 Individual,s220b_07,ultrasound test
NFHS-5 Individual,s220b_08,ultrasound test
NFHS-5 Individual,s220b_09,ultrasound test
NFHS-5 Individual,s220b_10,ultrasound test
NFHS-5 Individual,s220b_11,ultrasound test
NFHS-5 Individual,s220b_12,ultrasound test
NFHS-5 Individual,s220b_13,ultrasound test
NFHS-5 Individual,s220b_14,ultrasound test
NFHS-5 Individual,s220b_15,ultrasound test
NFHS-5 Individual,s220b_16,ultrasound test
NFHS-5 Individual,idx94_1,index to birth history
NFHS-5 Individual,idx94_2,index to birth history
NFHS-5 Individual,idx94_3,index to birth history
NFHS-5 Individual,idx94_4,index to birth history
NFHS-5 Individual,idx94_5,index to birth history
NFHS-5 Individual,idx94_6,index to birth history
NFHS-5 Individual,s408_1,how many months pregnant were you when you came to know about the pregnancy?
NFHS-5 Individual,s408_2,how many months pregnant were you when you came to know about the pregnancy?
NFHS-5 Individual,s408_3,how many months pregnant were you when you came to know about the pregnancy?
NFHS-5 Individual,s408_4,how many months pregnant were you when you came to know about the pregnancy?
NFHS-5 Individual,s408_5,how many months pregnant were you when you came to know about the pregnancy?
NFHS-5 Individual,s408_6,how many months pregnant were you when you came to know about the pregnancy?
NFHS-5 Individual,s409_1,did you use a pregnancy testing kit to confirm this pregnancy?
NFHS-5 Individual,s409_2,did you use a pregnancy testing kit to confirm this pregnancy?
NFHS-5 Individual,s409_3,did you use a pregnancy testing kit to confirm this pregnancy?
NFHS-5 Individual,s409_4,did you use a pregnancy testing kit to confirm this pregnancy?
NFHS-5 Individual,s409_5,did you use a pregnancy testing kit to confirm this pregnancy?
NFHS-5 Individual,s409_6,did you use a pregnancy testing kit to confirm this pregnancy?
NFHS-5 Individual,s410_1,was this pregnancy registered?
NFHS-5 Individual,s410_2,was this pregnancy registered?
NFHS-5 Individual,s410_3,was this pregnancy registered?
NFHS-5 Individual,s410_4,was this pregnancy registered?
NFHS-5 Individual,s410_5,was this pregnancy registered?
NFHS-5 Individual,s410_6,was this pregnancy registered?
NFHS-5 Individual,s411_1,how many months pregnant were you when you registered?
NFHS-5 Individual,s411_2,how many months pregnant were you when you registered?
NFHS-5 Individual,s411_3,how many months pregnant were you when you registered?
NFHS-5 Individual,s411_4,how many months pregnant were you when you registered?
NFHS-5 Individual,s411_5,how many months pregnant were you when you registered?
NFHS-5 Individual,s411_6,how many months pregnant were you when you registered?
NFHS-5 Individual,s412_1,with whom did you register?
NFHS-5 Individual,s412_2,with whom did you register?
NFHS-5 Individual,s412_3,with whom did you register?
NFHS-5 Individual,s412_4,with whom did you register?
NFHS-5 Individual,s412_5,with whom did you register?
NFHS-5 Individual,s412_6,with whom did you register?
NFHS-5 Individual,s413_1,did you receive a mother and child protection card after  registration?
NFHS-5 Individual,s413_2,did you receive a mother and child protection card after  registration?
NFHS-5 Individual,s413_3,did you receive a mother and child protection card after  registration?
NFHS-5 Individual,s413_4,did you receive a mother and child protection card after  registration?
NFHS-5 Individual,s413_5,did you receive a mother and child protection card after  registration?
NFHS-5 Individual,s413_6,did you receive a mother and child protection card after  registration?
NFHS-5 Individual,s414_1,received antenatal care for pregnancy
NFHS-5 Individual,s414_2,received antenatal care for pregnancy
NFHS-5 Individual,s414_3,received antenatal care for pregnancy
NFHS-5 Individual,s414_4,received antenatal care for pregnancy
NFHS-5 Individual,s414_5,received antenatal care for pregnancy
NFHS-5 Individual,s414_6,received antenatal care for pregnancy
NFHS-5 Individual,s419e_1,abdomen examined
NFHS-5 Individual,s419e_2,abdomen examined
NFHS-5 Individual,s419e_3,abdomen examined
NFHS-5 Individual,s419e_4,abdomen examined
NFHS-5 Individual,s419e_5,abdomen examined
NFHS-5 Individual,s419e_6,abdomen examined
NFHS-5 Individual,s420a_1,told about pregnancy complication: vaginal bleeding
NFHS-5 Individual,s420a_2,told about pregnancy complication: vaginal bleeding
NFHS-5 Individual,s420a_3,told about pregnancy complication: vaginal bleeding
NFHS-5 Individual,s420a_4,told about pregnancy complication: vaginal bleeding
NFHS-5 Individual,s420a_5,told about pregnancy complication: vaginal bleeding
NFHS-5 Individual,s420a_6,told about pregnancy complication: vaginal bleeding
NFHS-5 Individual,s420b_1,told about pregnancy complication: convulsions
NFHS-5 Individual,s420b_2,told about pregnancy complication: convulsions
NFHS-5 Individual,s420b_3,told about pregnancy complication: convulsions
NFHS-5 Individual,s420b_4,told about pregnancy complication: convulsions
NFHS-5 Individual,s420b_5,told about pregnancy complication: convulsions
NFHS-5 Individual,s420b_6,told about pregnancy complication: convulsions
NFHS-5 Individual,s420c_1,told about pregnancy complication: prolonged labour
NFHS-5 Individual,s420c_2,told about pregnancy complication: prolonged labour
NFHS-5 Individual,s420c_3,told about pregnancy complication: prolonged labour
NFHS-5 Individual,s420c_4,told about pregnancy complication: prolonged labour
NFHS-5 Individual,s420c_5,told about pregnancy complication: prolonged labour
NFHS-5 Individual,s420c_6,told about pregnancy complication: prolonged labour
NFHS-5 Individual,s420d_1,told about pregnancy complication: severe abdominal pain
NFHS-5 Individual,s420d_2,told about pregnancy complication: severe abdominal pain
NFHS-5 Individual,s420d_3,told about pregnancy complication: severe abdominal pain
NFHS-5 Individual,s420d_4,told about pregnancy complication: severe abdominal pain
NFHS-5 Individual,s420d_5,told about pregnancy complication: severe abdominal pain
NFHS-5 Individual,s420d_6,told about pregnancy complication: severe abdominal pain
NFHS-5 Individual,s420e_1,told about pregnancy complication: high blood pressure
NFHS-5 Individual,s420e_2,told about pregnancy complication: high blood pressure
NFHS-5 Individual,s420e_3,told about pregnancy complication: high blood pressure
NFHS-5 Individual,s420e_4,told about pregnancy complication: high blood pressure
NFHS-5 Individual,s420e_5,told about pregnancy complication: high blood pressure
NFHS-5 Individual,s420e_6,told about pregnancy complication: high blood pressure
NFHS-5 Individual,s422_1,was (name's) father present during (any of) your antenatal visits?
NFHS-5 Individual,s422_2,was (name's) father present during (any of) your antenatal visits?
NFHS-5 Individual,s422_3,was (name's) father present during (any of) your antenatal visits?
NFHS-5 Individual,s422_4,was (name's) father present during (any of) your antenatal visits?
NFHS-5 Individual,s422_5,was (name's) father present during (any of) your antenatal visits?
NFHS-5 Individual,s422_6,was (name's) father present during (any of) your antenatal visits?
NFHS-5 Individual,s432_1,"during this pregnancy, did you use a mosquito net regularly, sometimes or never?"
NFHS-5 Individual,s432_2,"during this pregnancy, did you use a mosquito net regularly, sometimes or never?"
NFHS-5 Individual,s432_3,"during this pregnancy, did you use a mosquito net regularly, sometimes or never?"
NFHS-5 Individual,s432_4,"during this pregnancy, did you use a mosquito net regularly, sometimes or never?"
NFHS-5 Individual,s432_5,"during this pregnancy, did you use a mosquito net regularly, sometimes or never?"
NFHS-5 Individual,s432_6,"during this pregnancy, did you use a mosquito net regularly, sometimes or never?"
NFHS-5 Individual,s434_1,"during this pregnancy, did you  have convulsions not from fever?"
NFHS-5 Individual,s434_2,"during this pregnancy, did you  have convulsions not from fever?"
NFHS-5 Individual,s434_3,"during this pregnancy, did you  have convulsions not from fever?"
NFHS-5 Individual,s434_4,"during this pregnancy, did you  have convulsions not from fever?"
NFHS-5 Individual,s434_5,"during this pregnancy, did you  have convulsions not from fever?"
NFHS-5 Individual,s434_6,"during this pregnancy, did you  have convulsions not from fever?"
NFHS-5 Individual,s435_1,"during this pregnancy, did you  have swelling of the legs, body or face?"
NFHS-5 Individual,s435_2,"during this pregnancy, did you  have swelling of the legs, body or face?"
NFHS-5 Individual,s435_3,"during this pregnancy, did you  have swelling of the legs, body or face?"
NFHS-5 Individual,s435_4,"during this pregnancy, did you  have swelling of the legs, body or face?"
NFHS-5 Individual,s435_5,"during this pregnancy, did you  have swelling of the legs, body or face?"
NFHS-5 Individual,s435_6,"during this pregnancy, did you  have swelling of the legs, body or face?"
NFHS-5 Individual,s436_1,did you receive any supplementary nutrition from the anganwadi centre during thi
NFHS-5 Individual,s436_2,did you receive any supplementary nutrition from the anganwadi centre during thi
NFHS-5 Individual,s436_3,did you receive any supplementary nutrition from the anganwadi centre during thi
NFHS-5 Individual,s436_4,did you receive any supplementary nutrition from the anganwadi centre during thi
NFHS-5 Individual,s436_5,did you receive any supplementary nutrition from the anganwadi centre during thi
NFHS-5 Individual,s436_6,did you receive any supplementary nutrition from the anganwadi centre during thi
NFHS-5 Individual,s437_1,"during this pregnancy, were you  always able to get the supplementary nutrition "
NFHS-5 Individual,s437_2,"during this pregnancy, were you  always able to get the supplementary nutrition "
NFHS-5 Individual,s437_3,"during this pregnancy, were you  always able to get the supplementary nutrition "
NFHS-5 Individual,s437_4,"during this pregnancy, were you  always able to get the supplementary nutrition "
NFHS-5 Individual,s437_5,"during this pregnancy, were you  always able to get the supplementary nutrition "
NFHS-5 Individual,s437_6,"during this pregnancy, were you  always able to get the supplementary nutrition "
NFHS-5 Individual,s438_1,"during the last three months of this pregnancy, did you meet with an anm, lady h"
NFHS-5 Individual,s438_2,"during the last three months of this pregnancy, did you meet with an anm, lady h"
NFHS-5 Individual,s438_3,"during the last three months of this pregnancy, did you meet with an anm, lady h"
NFHS-5 Individual,s438_4,"during the last three months of this pregnancy, did you meet with an anm, lady h"
NFHS-5 Individual,s438_5,"during the last three months of this pregnancy, did you meet with an anm, lady h"
NFHS-5 Individual,s438_6,"during the last three months of this pregnancy, did you meet with an anm, lady h"
NFHS-5 Individual,s439_1,where did you meet this/these person(s)?
NFHS-5 Individual,s439_2,where did you meet this/these person(s)?
NFHS-5 Individual,s439_3,where did you meet this/these person(s)?
NFHS-5 Individual,s439_4,where did you meet this/these person(s)?
NFHS-5 Individual,s439_5,where did you meet this/these person(s)?
NFHS-5 Individual,s439_6,where did you meet this/these person(s)?
NFHS-5 Individual,s440a_1,did you receive advice on the following at least once about the importance of in
NFHS-5 Individual,s440a_2,did you receive advice on the following at least once about the importance of in
NFHS-5 Individual,s440a_3,did you receive advice on the following at least once about the importance of in
NFHS-5 Individual,s440a_4,did you receive advice on the following at least once about the importance of in
