state,volume_mn,value_cr,ym,state_norm,pop_2011,vol_pc,val_pc,log_vol_pc,log_val_pc,period,t,treated,treat_date,treat_period,post,did,rel_t,state_code,month_code
MIZORAM,8.6,1449.75,2025-02,MIZORAM,1097206,7.83809056822511,13213.10674567948,2.0589952547279187,9.488964551219052,2025-02-01,22,0,,2099-01-01,0,0,-99,23,21
NAGALAND,8.57,1502.04,2025-02,NAGALAND,1978502,4.331559937771101,7591.804304468735,1.465927739900039,8.93482456341233,2025-02-01,22,0,,2099-01-01,0,0,-99,24,21
SIKKIM,6.31,861.53,2025-02,SIKKIM,610577,10.334486886993778,14110.095860145404,2.3354865438116046,9.554645838597375,2025-02-01,22,0,,2099-01-01,0,0,-99,29,21
ANDAMAN & NICOBAR,3.23,533.96,2025-02,ANDAMAN AND NICOBAR ISLANDS,380581,8.487023787314659,14030.127620664194,2.1385383837778456,9.548962269324857,2025-02-01,22,0,,2099-01-01,0,0,-99,0,21
LADAKH,2.16,374.76,2025-02,LADAKH,274289,7.874905665192553,13662.961329109079,2.06368120561678,9.52244389799774,2025-02-01,22,0,,2099-01-01,0,0,-99,17,21
LAKSHADWEEP,0.48,55.1,2025-02,LAKSHADWEEP,64473,7.444976967102508,8546.21314348642,2.007539572390758,9.053243556623872,2025-02-01,22,0,,2099-01-01,0,0,-99,18,21
MAHARASHTRA,2126.33,252411.0,2025-01,MAHARASHTRA,112374333,18.92184757172263,22461.623865656227,2.9403172106384874,10.019563526019773,2025-01-01,21,1,2024-08,2024-08-01,1,1,5,20,20
KARNATAKA,1133.57,155521.0,2025-01,KARNATAKA,61095297,18.554128642667862,25455.478185170294,2.9206923326266763,10.14468625167051,2025-01-01,21,0,,2099-01-01,0,0,-99,15,20
UTTAR PRADESH,952.1,133054.0,2025-01,UTTAR PRADESH,199812341,4.764970948416044,6658.94805766777,1.561291440217914,8.803716801759997,2025-01-01,21,0,,2099-01-01,0,0,-99,33,20
TELANGANA,800.24,128255.0,2025-01,TELANGANA,35003674,22.861600185169134,36640.439515006336,3.129458655268055,10.50890781421302,2025-01-01,21,0,,2099-01-01,0,0,-99,31,20
TAMIL NADU,715.49,108619.0,2025-01,TAMIL NADU,72147030,9.91710954699036,15055.228191652519,2.2942615025270006,9.619480598001399,2025-01-01,21,0,,2099-01-01,0,0,-99,30,20
ANDHRA PRADESH,551.81,98020.0,2025-01,ANDHRA PRADESH,84580777,6.524059243390493,11588.92167661217,1.875496765556055,9.35780489288651,2025-01-01,21,0,,2099-01-01,0,0,-99,1,20
RAJASTHAN,543.59,85277.0,2025-01,RAJASTHAN,68548437,7.930013050479911,12440.400355153248,2.0706546813553532,9.428704548665445,2025-01-01,21,0,,2099-01-01,0,0,-99,28,20
GUJARAT,482.44,75270.23,2025-01,GUJARAT,60439692,7.982171715898222,12453.77458243831,2.0772105192864263,9.429779035255606,2025-01-01,21,0,,2099-01-01,0,0,-99,10,20
MADHYA PRADESH,476.41,65025.01,2025-01,MADHYA PRADESH,72626809,6.55969891228458,8953.306760317668,1.88094470438508,9.099778213458066,2025-01-01,21,0,,2099-01-01,0,0,-99,19,20
WEST BENGAL,427.1,67764.0,2025-01,WEST BENGAL,91276115,4.679208794107856,7424.067073845113,1.5431290345490538,8.912482309156516,2025-01-01,21,0,,2099-01-01,0,0,-99,35,20
BIHAR,415.4,63434.86,2025-01,BIHAR,104099452,3.990414858283788,6093.678571910254,1.3838952000040128,8.715007213144784,2025-01-01,21,0,,2099-01-01,0,0,-99,4,20
DELHI,410.65,52720.0,2025-01,DELHI,16787941,24.461010436002844,31403.49373398441,3.1970804391360907,10.354674431120324,2025-01-01,21,0,,2099-01-01,0,0,-99,8,20
KERALA,373.18,51570.0,2025-01,KERALA,33406061,11.171026718774177,15437.318395604918,2.4133235263837363,9.644543129453684,2025-01-01,21,0,,2099-01-01,0,0,-99,16,20
HARYANA,339.78,50647.0,2025-01,HARYANA,25351462,13.402777323059317,19977.94052272015,2.5954619483957497,9.902383969948819,2025-01-01,21,0,,2099-01-01,0,0,-99,11,20
ODISHA,302.73,41451.0,2025-01,ODISHA,41974218,7.212284455186277,9875.347767050716,1.975785746491472,9.19779680606575,2025-01-01,21,0,,2099-01-01,0,0,-99,25,20
ASSAM,187.71,23159.08,2025-01,ASSAM,31205576,6.015271116931154,7421.4557039421425,1.7943014218823774,8.912130503434481,2025-01-01,21,0,,2099-01-01,0,0,-99,3,20
PUNJAB,185.78,33047.11,2025-01,PUNJAB,27743338,6.69638238917033,11911.728141725413,1.901567438660916,9.385278751884258,2025-01-01,21,0,,2099-01-01,0,0,-99,27,20
JHARKHAND,165.9,22976.0,2025-01,JHARKHAND,32988134,5.029081062905831,6964.928661924315,1.6152372761503582,8.848642643795955,2025-01-01,21,1,2024-11,2024-11-01,1,1,2,14,20
CHHATTISGARH,134.18,18521.36,2025-01,CHHATTISGARH,25545198,5.252650615587321,7250.427262297986,1.6587328283544214,8.888815678843011,2025-01-01,21,1,2024-02,2024-02-01,1,1,11,6,20
UTTARAKHAND,99.47,12991.82,2025-01,UTTARAKHAND,10086292,9.861899695150607,12880.670121388514,2.288678816907644,9.463483026363047,2025-01-01,21,0,,2099-01-01,0,0,-99,34,20
JAMMU AND KASHMIR,68.04,9399.84,2025-01,JAMMU AND KASHMIR,12541302,5.42527402657236,7495.106967362719,1.691068409961418,8.92200568226444,2025-01-01,21,0,,2099-01-01,0,0,-99,13,20
HIMACHAL PRADESH,52.98,7024.65,2025-01,HIMACHAL PRADESH,6864602,7.717854582101046,10233.149715016252,2.0435364215413263,9.233387701588178,2025-01-01,21,0,,2099-01-01,0,0,-99,12,20
GOA,35.15,5030.0,2025-01,GOA,1458545,24.099359292994045,34486.42311344525,3.1821852547902685,10.448320992621426,2025-01-01,21,0,,2099-01-01,0,0,-99,9,20
CHANDIGARH,24.3,3114.0,2025-01,CHANDIGARH,1055450,23.023354967075655,29504.003031882137,3.1365091340765603,10.292281229118046,2025-01-01,21,0,,2099-01-01,0,0,-99,5,20
ARUNACHAL PRADESH,16.97,2371.65,2025-01,ARUNACHAL PRADESH,1383727,12.26397981682803,17139.580278479785,2.5066664958431124,9.749145704015287,2025-01-01,21,0,,2099-01-01,0,0,-99,2,20
PUDUCHERRY,16.83,2360.06,2025-01,PUDUCHERRY,1247953,13.486084812488931,18911.44938952028,2.601658399221054,9.847522805437677,2025-01-01,21,0,,2099-01-01,0,0,-99,26,20
TRIPURA,12.56,1860.53,2025-01,TRIPURA,3673917,3.4186945431810245,5064.1590433316815,1.2292587656835772,8.529943369991908,2025-01-01,21,0,,2099-01-01,0,0,-99,32,20
MANIPUR,11.37,2648.55,2025-01,MANIPUR,2855794,3.981379609313557,9274.303398634494,1.381628394738058,9.135002779386577,2025-01-01,21,0,,2099-01-01,0,0,-99,21,20
MEGHALAYA,10.99,1672.86,2025-01,MEGHALAYA,2966889,3.7042167738664977,5638.431366997552,1.3094718393334686,8.637361179388906,2025-01-01,21,0,,2099-01-01,0,0,-99,22,20
DADRA & NAGAR HAVELI & DAMAN & DIU,10.77,1116.37,2025-01,DADRA AND NAGAR HAVELI & DAMAN AND DIU,586956,18.348905199026845,19019.653943396093,2.909569910542347,9.853228141580344,2025-01-01,21,0,,2099-01-01,0,0,-99,7,20
NAGALAND,9.03,1636.33,2025-01,NAGALAND,1978502,4.5640590709536815,8270.550143492399,1.5182123747192449,9.020456308597504,2025-01-01,21,0,,2099-01-01,0,0,-99,24,20
MIZORAM,8.72,1467.61,2025-01,MIZORAM,1097206,7.947459273828251,13375.883835852153,2.072852289389345,9.50120865076615,2025-01-01,21,0,,2099-01-01,0,0,-99,23,20
SIKKIM,6.6,958.74,2025-01,SIKKIM,610577,10.809447457077486,15702.196446967377,2.3804205162908625,9.66155588263188,2025-01-01,21,0,,2099-01-01,0,0,-99,29,20
ANDAMAN & NICOBAR,3.73,629.14,2025-01,ANDAMAN AND NICOBAR ISLANDS,380581,9.800804559344792,16531.040698300756,2.2824644801990046,9.712995146988204,2025-01-01,21,0,,2099-01-01,0,0,-99,0,20
LADAKH,2.4,443.79,2025-01,LADAKH,274289,8.749895183547281,16179.649931276865,2.1690417212746063,9.691509554487006,2025-01-01,21,0,,2099-01-01,0,0,-99,17,20
LAKSHADWEEP,0.54,62.42,2025-01,LAKSHADWEEP,64473,8.375599087990322,9681.572130969553,2.1253226080471412,9.177979577307637,2025-01-01,21,0,,2099-01-01,0,0,-99,18,20
MAHARASHTRA,1905.45,230572.42,2025-07,MAHARASHTRA,112374333,16.956274169832003,20518.245923648774,2.830637922847281,9.929069814327304,2025-07-01,27,1,2024-08,2024-08-01,1,1,11,20,26
KARNATAKA,1067.74,144605.61,2025-07,KARNATAKA,61095297,17.47663163009094,23668.861123631166,2.860864653151263,10.071915586590492,2025-07-01,27,0,,2099-01-01,0,0,-99,15,26
UTTAR PRADESH,1031.94,131885.79,2025-07,UTTAR PRADESH,199812341,5.164545867564807,6600.482699914916,1.6418171737427243,8.79489806169093,2025-07-01,27,0,,2099-01-01,0,0,-99,33,26
TELANGANA,791.46,126739.73,2025-07,TELANGANA,35003674,22.61076937238074,36207.5506702525,3.1184263136800134,10.497022958114824,2025-07-01,27,0,,2099-01-01,0,0,-99,31,26
TAMIL NADU,778.83,117090.44,2025-07,TAMIL NADU,72147030,10.795038964181893,16229.419284480595,2.3790866734259253,9.694580879491461,2025-07-01,27,0,,2099-01-01,0,0,-99,30,26
ANDHRA PRADESH,535.33,93508.25,2025-07,ANDHRA PRADESH,84580777,6.329215916283201,11055.49668809498,1.8451763605980744,9.310683021101362,2025-07-01,27,0,,2099-01-01,0,0,-99,1,26
RAJASTHAN,527.21,76044.26,2025-07,RAJASTHAN,68548437,7.691057930321592,11093.507500397129,2.0400583462688346,9.31411530629978,2025-07-01,27,0,,2099-01-01,0,0,-99,28,26
GUJARAT,501.34,74010.9,2025-07,GUJARAT,60439692,8.294880126126387,12245.41316325702,2.115638472196984,9.412906710201852,2025-07-01,27,0,,2099-01-01,0,0,-99,10,26
DELHI,468.19,58845.62,2025-07,DELHI,16787941,27.88847065879014,35052.31523031919,3.3282133653847574,10.464596945354497,2025-07-01,27,0,,2099-01-01,0,0,-99,8,26
WEST BENGAL,425.54,62144.42,2025-07,WEST BENGAL,91276115,4.662117795000368,6808.398889457554,1.5394698073472048,8.825912259820232,2025-07-01,27,0,,2099-01-01,0,0,-99,35,26
MADHYA PRADESH,420.83,55546.05,2025-07,MADHYA PRADESH,72626809,5.794416769708277,7648.146843405993,1.7568948280181305,8.942218654783055,2025-07-01,27,0,,2099-01-01,0,0,-99,19,26
BIHAR,405.54,58775.41,2025-07,BIHAR,104099452,3.895697741040942,5646.082555746787,1.3598728009023184,8.638717230694985,2025-07-01,27,0,,2099-01-01,0,0,-99,4,26
HARYANA,397.29,54916.93,2025-07,HARYANA,25351462,15.67128554558313,21662.233917712518,2.7518300916489635,9.983325650865332,2025-07-01,27,0,,2099-01-01,0,0,-99,11,26
KERALA,369.33,51875.51,2025-07,KERALA,33406061,11.05577817151205,15528.771859693365,2.4029532027422666,9.650449831218653,2025-07-01,27,0,,2099-01-01,0,0,-99,16,26
ODISHA,263.74,33890.22,2025-07,ODISHA,41974218,6.2833809077753395,8074.056317142108,1.8379081967264779,8.996411276511436,2025-07-01,27,0,,2099-01-01,0,0,-99,25,26
PUNJAB,210.05,34831.65,2025-07,PUNJAB,27743338,7.571186999920485,12554.960041217822,2.0243498583169326,9.43787108888792,2025-07-01,27,0,,2099-01-01,0,0,-99,27,26
ASSAM,197.75,21802.15,2025-07,ASSAM,31205576,6.337008488482955,6986.619955356697,1.8464068098517588,8.85175216396542,2025-07-01,27,0,,2099-01-01,0,0,-99,3,26
JHARKHAND,167.61,21496.22,2025-07,JHARKHAND,32988134,5.080917883988224,6516.349181799735,1.6254919310931266,8.782069556653186,2025-07-01,27,1,2024-11,2024-11-01,1,1,8,14,26
CHHATTISGARH,129.34,16474.9,2025-07,CHHATTISGARH,25545198,5.063182520644389,6449.313878874613,1.6219952422381263,8.77172902876328,2025-07-01,27,1,2024-02,2024-02-01,1,1,17,6,26
UTTARAKHAND,111.48,13515.41,2025-07,UTTARAKHAND,10086292,11.052624691016282,13399.78061313315,2.402667928357069,9.502993613650736,2025-07-01,27,0,,2099-01-01,0,0,-99,34,26
JAMMU AND KASHMIR,85.58,10998.69,2025-07,JAMMU AND KASHMIR,12541302,6.823852898207858,8769.974600723273,1.9204242534224278,9.079089189207334,2025-07-01,27,0,,2099-01-01,0,0,-99,13,26
HIMACHAL PRADESH,56.85,7153.07,2025-07,HIMACHAL PRADESH,6864602,8.281616326773205,10420.225382330978,2.1140381578939476,9.251503944855681,2025-07-01,27,0,,2099-01-01,0,0,-99,12,26
GOA,30.59,4347.72,2025-07,GOA,1458545,20.972955925254276,29808.610635941983,3.0432337946964063,10.302552578271033,2025-07-01,27,0,,2099-01-01,0,0,-99,9,26
CHANDIGARH,26.05,3244.66,2025-07,CHANDIGARH,1055450,24.68141550997205,30741.958406366954,3.2060505519294336,10.333383723793492,2025-07-01,27,0,,2099-01-01,0,0,-99,5,26
ARUNACHAL PRADESH,21.14,2771.17,2025-07,ARUNACHAL PRADESH,1383727,15.277580042884182,20026.85500824946,2.726386397039069,9.904829402265438,2025-07-01,27,0,,2099-01-01,0,0,-99,2,26
PUDUCHERRY,18.45,2521.15,2025-07,PUDUCHERRY,1247953,14.784210623316744,20202.283259065043,2.6935597615048756,9.913550909628572,2025-07-01,27,0,,2099-01-01,0,0,-99,26,26
MEGHALAYA,15.5,2093.59,2025-07,MEGHALAYA,2966889,5.22432757005739,7056.516101546097,1.6533260948431396,8.861706738654915,2025-07-01,27,0,,2099-01-01,0,0,-99,22,26
MANIPUR,14.39,2877.94,2025-07,MANIPUR,2855794,5.038878854707307,10077.547610226788,1.6171836078748898,9.218065219388674,2025-07-01,27,0,,2099-01-01,0,0,-99,21,26
TRIPURA,14.24,1891.8,2025-07,TRIPURA,3673917,3.875972157237085,5149.272561138425,1.3547965106273543,8.54661073341664,2025-07-01,27,0,,2099-01-01,0,0,-99,32,26
NAGALAND,11.8,1754.04,2025-07,NAGALAND,1978502,5.964108199031388,8865.495207990693,1.7857595387619698,9.089922077973599,2025-07-01,27,0,,2099-01-01,0,0,-99,24,26
MIZORAM,11.46,1702.6,2025-07,MIZORAM,1097206,10.444711385099971,15517.596513325665,2.3460957627550503,9.64972991791246,2025-07-01,27,0,,2099-01-01,0,0,-99,23,26
DADRA & NAGAR HAVELI & DAMAN & DIU,10.43,1115.18,2025-07,DADRA AND NAGAR HAVELI & DAMAN AND DIU,586956,17.769645424870006,18999.379851300608,2.8774916883867308,9.852161618210669,2025-07-01,27,0,,2099-01-01,0,0,-99,7,26
SIKKIM,8.19,1044.52,2025-07,SIKKIM,610577,13.413541617191605,17107.097057373598,2.5962647651234607,9.747248688983493,2025-07-01,27,0,,2099-01-01,0,0,-99,29,26
LADAKH,4.68,821.56,2025-07,LADAKH,274289,17.062295607917196,29952.34952914626,2.8368710938502613,10.3073630488522,2025-07-01,27,0,,2099-01-01,0,0,-99,17,26
ANDAMAN & NICOBAR,3.69,551.63,2025-07,ANDAMAN AND NICOBAR ISLANDS,380581,9.69570209758238,14494.417745499644,2.2716827045957158,9.58151887121467,2025-07-01,27,0,,2099-01-01,0,0,-99,0,26
LAKSHADWEEP,0.54,53.09,2025-07,LAKSHADWEEP,64473,8.375599087990322,8234.454732989005,2.1253226080471412,9.016082427060585,2025-07-01,27,0,,2099-01-01,0,0,-99,18,26
MAHARASHTRA,1741.88,211433.62,2025-06,MAHARASHTRA,112374333,15.500692671519571,18815.1167936187,2.7408847114118338,9.842415910482027,2025-06-01,26,1,2024-08,2024-08-01,1,1,10,20,25
KARNATAKA,1000.66,134850.46,2025-06,KARNATAKA,61095297,16.378674777536478,22072.15065997633,2.7959801702396416,10.00207194171545,2025-06-01,26,0,,2099-01-01,0,0,-99,15,25
UTTAR PRADESH,972.29,123844.58,2025-06,UTTAR PRADESH,199812341,4.866015758255893,6198.044594252564,1.5822754827974954,8.73198913326414,2025-06-01,26,0,,2099-01-01,0,0,-99,33,25
TELANGANA,738.37,118822.08,2025-06,TELANGANA,35003674,21.094071439472327,33945.6023959085,3.048992026568718,10.432514592812149,2025-06-01,26,0,,2099-01-01,0,0,-99,31,25
TAMIL NADU,699.34,105130.55,2025-06,TAMIL NADU,72147030,9.693261108600035,14571.708634437204,2.2714309129997154,9.586837163036789,2025-06-01,26,0,,2099-01-01,0,0,-99,30,25
ANDHRA PRADESH,496.56,87072.27,2025-06,ANDHRA PRADESH,84580777,5.870837530849356,10294.569651446924,1.7699973035343222,9.239371816883164,2025-06-01,26,0,,2099-01-01,0,0,-99,1,25
RAJASTHAN,478.63,69889.1,2025-06,RAJASTHAN,68548437,6.982361975664011,10195.578930559715,1.9433872514615869,9.229709467130462,2025-06-01,26,0,,2099-01-01,0,0,-99,28,25
GUJARAT,440.93,64058.92,2025-06,GUJARAT,60439692,7.295371392693397,10598.81642017633,1.987240091260535,9.268497615391956,2025-06-01,26,0,,2099-01-01,0,0,-99,10,25
DELHI,420.11,50811.91,2025-06,DELHI,16787941,25.02451015285317,30266.910039772003,3.2198557506981436,10.317810316850577,2025-06-01,26,0,,2099-01-01,0,0,-99,8,25
WEST BENGAL,396.75,57448.44,2025-06,WEST BENGAL,91276115,4.34670121531794,6293.918184401254,1.4694172161081516,8.747339078556905,2025-06-01,26,0,,2099-01-01,0,0,-99,35,25
BIHAR,393.05,59059.01,2025-06,BIHAR,104099452,3.7757163217343352,5673.3257347022345,1.3285901188017664,8.643530774099176,2025-06-01,26,0,,2099-01-01,0,0,-99,4,25
MADHYA PRADESH,386.82,52055.1,2025-06,MADHYA PRADESH,72626809,5.3261323927917585,7167.477232821836,1.672625344910758,8.877309021306276,2025-06-01,26,0,,2099-01-01,0,0,-99,19,25
HARYANA,361.02,48951.4,2025-06,HARYANA,25351462,14.240598826213652,19309.103356642707,2.6560969575022964,9.868331940198564,2025-06-01,26,0,,2099-01-01,0,0,-99,11,25
KERALA,332.83,46102.32,2025-06,KERALA,33406061,9.963162074091883,13800.585468607029,2.298894498529709,9.53246629550675,2025-06-01,26,0,,2099-01-01,0,0,-99,16,25
ODISHA,247.92,31882.11,2025-06,ODISHA,41974218,5.906482879561925,7595.641210039935,1.7760505408264178,8.935329836751308,2025-06-01,26,0,,2099-01-01,0,0,-99,25,25
PUNJAB,187.82,30674.02,2025-06,PUNJAB,27743338,6.769913555463297,11056.355223008853,1.912488318078009,9.310760674924095,2025-06-01,26,0,,2099-01-01,0,0,-99,27,25
ASSAM,181.11,19849.88,2025-06,ASSAM,31205576,5.8037704543572595,6361.004200018612,1.75850778468044,8.757941536955054,2025-06-01,26,0,,2099-01-01,0,0,-99,3,25
JHARKHAND,155.8,20667.56,2025-06,JHARKHAND,32988134,4.7229103652846804,6265.149765670286,1.5524252123906073,8.742757772179367,2025-06-01,26,1,2024-11,2024-11-01,1,1,7,14,25
CHHATTISGARH,120.57,15492.34,2025-06,CHHATTISGARH,25545198,4.719869464311844,6064.677987620217,1.5517811433488988,8.710236726418797,2025-06-01,26,1,2024-02,2024-02-01,1,1,16,6,25
UTTARAKHAND,110.35,13596.45,2025-06,UTTARAKHAND,10086292,10.94059144827455,13480.127285626868,2.392479858446067,9.508971826975639,2025-06-01,26,0,,2099-01-01,0,0,-99,34,25
JAMMU AND KASHMIR,76.74,9485.08,2025-06,JAMMU AND KASHMIR,12541302,6.118981904749602,7563.074392116544,1.8113957272525634,8.931033052131406,2025-06-01,26,0,,2099-01-01,0,0,-99,13,25
HIMACHAL PRADESH,58.14,7262.4,2025-06,HIMACHAL PRADESH,6864602,8.469536908330593,10579.4917170726,2.1364758328281326,9.266672662393649,2025-06-01,26,0,,2099-01-01,0,0,-99,12,25
GOA,28.76,4053.68,2025-06,GOA,1458545,19.718280889516606,27792.628955568736,2.9815461693864402,10.232526119038312,2025-06-01,26,0,,2099-01-01,0,0,-99,9,25
CHANDIGARH,22.92,2742.47,2025-06,CHANDIGARH,1055450,21.715855796105927,25983.89312615472,3.0780426755765964,10.165232129889318,2025-06-01,26,0,,2099-01-01,0,0,-99,5,25
ARUNACHAL PRADESH,17.84,2271.25,2025-06,ARUNACHAL PRADESH,1383727,12.892716554638307,16414.003629328618,2.556662543748841,9.705890129301403,2025-06-01,26,0,,2099-01-01,0,0,-99,2,25
PUDUCHERRY,16.65,2250.01,2025-06,PUDUCHERRY,1247953,13.34184861128584,18029.605281609165,2.5909056074447925,9.79977042364542,2025-06-01,26,0,,2099-01-01,0,0,-99,26,25
MEGHALAYA,13.25,1743.02,2025-06,MEGHALAYA,2966889,4.465957438920027,5874.908026555762,1.4964836233501697,8.678445683835479,2025-06-01,26,0,,2099-01-01,0,0,-99,22,25
TRIPURA,12.51,1607.37,2025-06,TRIPURA,3673917,3.405085090381737,4375.085229198155,1.2252699291223443,8.383681279561541,2025-06-01,26,0,,2099-01-01,0,0,-99,32,25
MANIPUR,10.79,2212.05,2025-06,MANIPUR,2855794,3.7782837277478696,7745.831807196178,1.3292698662456566,8.954910146334718,2025-06-01,26,0,,2099-01-01,0,0,-99,21,25
NAGALAND,10.09,1506.22,2025-06,NAGALAND,1978502,5.09981794307006,7612.931399614456,1.6292048416558682,8.937603580312567,2025-06-01,26,0,,2099-01-01,0,0,-99,24,25
MIZORAM,9.9,1501.27,2025-06,MIZORAM,1097206,9.022918212259139,13682.663055068966,2.199767808609001,9.523884839999429,2025-06-01,26,0,,2099-01-01,0,0,-99,23,25
DADRA & NAGAR HAVELI & DAMAN & DIU,9.47,1020.22,2025-06,DADRA AND NAGAR HAVELI & DAMAN AND DIU,586956,16.134088415485998,17381.541376184927,2.7809343265720368,9.763164081663982,2025-06-01,26,0,,2099-01-01,0,0,-99,7,25
SIKKIM,7.61,973.53,2025-06,SIKKIM,610577,12.463620477024191,15944.426337710067,2.522814039132077,9.676864601230946,2025-06-01,26,0,,2099-01-01,0,0,-99,29,25
LADAKH,4.21,680.01,2025-06,LADAKH,274289,15.348774467805855,24791.734265683277,2.731035631614996,10.118265580859127,2025-06-01,26,0,,2099-01-01,0,0,-99,17,25
ANDAMAN & NICOBAR,3.23,481.96,2025-06,ANDAMAN AND NICOBAR ISLANDS,380581,8.487023787314659,12663.795617752858,2.1385383837778456,9.446502462592402,2025-06-01,26,0,,2099-01-01,0,0,-99,0,25
LAKSHADWEEP,0.49,47.78,2025-06,LAKSHADWEEP,64473,7.600080653917144,7410.854156003288,2.0281588595934936,8.910700982362668,2025-06-01,26,0,,2099-01-01,0,0,-99,18,25
MAHARASHTRA,2195.56,254485.23,2025-03,MAHARASHTRA,112374333,19.537913519807056,22646.206051340923,2.97235686096479,10.027747613628888,2025-03-01,23,1,2024-08,2024-08-01,1,1,7,20,22
KARNATAKA,1092.86,152072.42,2025-03,KARNATAKA,61095297,17.88779257427949,24891.019025572463,2.8841185011026553,10.12226233568759,2025-03-01,23,0,,2099-01-01,0,0,-99,15,22
UTTAR PRADESH,962.13,134045.16,2025-03,UTTAR PRADESH,199812341,4.815168048103695,6708.552601363096,1.57177094559718,8.811138499001961,2025-03-01,23,0,,2099-01-01,0,0,-99,33,22
TELANGANA,784.35,124966.41,2025-03,TELANGANA,35003674,22.407647837195604,35700.94099265123,3.1094023218933793,10.482932325757925,2025-03-01,23,0,,2099-01-01,0,0,-99,31,22
TAMIL NADU,730.26,111554.31,2025-03,TAMIL NADU,72147030,10.12183037888046,15462.079312204536,2.3146945149830755,9.646145809359215,2025-03-01,23,0,,2099-01-01,0,0,-99,30,22
ANDHRA PRADESH,524.69,93739.59,2025-03,ANDHRA PRADESH,84580777,6.203419010917813,11082.848056598013,1.8251005934303508,9.31315397209023,2025-03-01,23,0,,2099-01-01,0,0,-99,1,22
RAJASTHAN,515.61,78119.12,2025-03,RAJASTHAN,68548437,7.521834524104467,11396.192738865804,2.0178100608836,9.341034608327165,2025-03-01,23,0,,2099-01-01,0,0,-99,28,22
GUJARAT,470.83,70343.32,2025-03,GUJARAT,60439692,7.790079406758062,11638.59670231278,2.052851053252792,9.36208215579715,2025-03-01,23,0,,2099-01-01,0,0,-99,10,22
MADHYA PRADESH,427.85,58146.44,2025-03,MADHYA PRADESH,72626809,5.891075291494633,8006.1950677194145,1.773438543224238,8.987970904446726,2025-03-01,23,0,,2099-01-01,0,0,-99,19,22
DELHI,419.25,53531.51,2025-03,DELHI,16787941,24.97328290586678,31886.882375867295,3.2178065696532077,10.369949993414735,2025-03-01,23,0,,2099-01-01,0,0,-99,8,22
BIHAR,414.96,64098.56,2025-03,BIHAR,104099452,3.986188130942322,6157.434911376863,1.3828354186051455,8.725415559313872,2025-03-01,23,0,,2099-01-01,0,0,-99,4,22
WEST BENGAL,405.81,64647.94,2025-03,WEST BENGAL,91276115,4.445960479365275,7082.678748980497,1.4919959264708451,8.865407469505573,2025-03-01,23,0,,2099-01-01,0,0,-99,35,22
KERALA,353.95,50645.7,2025-03,KERALA,33406061,10.595382676215552,15160.63207811301,2.3604183096348317,9.626457352134127,2025-03-01,23,0,,2099-01-01,0,0,-99,16,22
